source_id,target_id,source,target,S2T,T2S
34,21,Pul,LGN,1,0
34,33,Pul,Ret,1,0
35,33,PI,Ret,1,0
50,33,MD,Ret,0,1
56,33,MDmc,Ret,0,1
59,56,VN,MDmc,1,0
68,33,VL,Ret,0,1
74,33,VApc,Ret,0,1
75,33,VAdc,Ret,0,1
76,33,VAmc,Ret,0,1
82,5,14,AN,0,1
82,8,14,AM,0,1
82,10,14,ML,0,1
82,11,14,Re,0,1
82,12,14,PT,0,1
82,13,14,PAa,0,1
82,15,14,Clc,0,1
82,16,14,Cim,0,1
82,17,14,Cif,0,1
82,18,14,Cdc,0,1
82,22,14,IL,0,1
82,23,14,Pf,0,1
82,24,14,Pcn,0,1
82,27,14,Csl,0,1
82,28,14,Cs,0,1
82,32,14,Li,0,1
82,41,14,PM,0,1
82,50,14,MD,1,1
82,51,14,MDdc,0,1
82,52,14,MDcd,0,1
82,54,14,MDpc,0,1
82,56,14,MDmc,1,1
82,57,14,MDpm,0,1
82,60,14,X,0,1
82,68,14,VL,0,1
82,69,14,VLm,0,1
82,73,14,VA,0,1
82,76,14,VAmc,1,1
84,8,14r,AM,0,1
84,9,14r,AD,0,1
84,74,14r,VApc,0,1
84,76,14r,VAmc,0,1
85,50,OFap,MD,1,0
85,82,OFap,14,1,0
87,50,ProM,MD,1,0
87,79,ProM,belt_sm,1,1
88,50,Gu,MD,1,1
88,64,Gu,VPM,0,1
88,79,Gu,belt_sm,1,1
88,87,Gu,ProM,1,0
89,3,13,Hyp,0,1
89,8,13,AM,0,1
89,11,13,Re,1,1
89,12,13,PT,1,1
89,13,13,PAa,1,0
89,15,13,Clc,0,1
89,16,13,Cim,1,0
89,18,13,Cdc,0,1
89,23,13,Pf,0,1
89,24,13,Pcn,0,1
89,25,13,CM,0,1
89,28,13,Cs,1,0
89,31,13,SG,1,0
89,32,13,Li,1,1
89,34,13,Pul,1,1
89,41,13,PM,1,1
89,45,13,PL,1,0
89,50,13,MD,1,1
89,56,13,MDmc,1,1
89,57,13,MDpm,1,1
89,58,13,MDfi,1,1
89,69,13,VLm,1,0
89,73,13,VA,0,1
89,76,13,VAmc,0,1
89,79,13,belt_sm,1,0
89,82,13,14,1,0
89,83,13,14O,1,0
89,87,13,ProM,1,0
89,88,13,Gu,0,1
90,84,13L,14r,0,1
90,88,13L,Gu,1,1
91,84,13M,14r,0,1
91,88,13M,Gu,0,1
91,90,13M,13L,1,1
92,8,13a,AM,1,1
92,9,13a,AD,1,0
92,17,13a,Cif,1,0
92,27,13a,Csl,0,1
92,30,13a,PN,0,1
92,50,13a,MD,1,1
92,56,13a,MDmc,1,0
92,57,13a,MDpm,0,1
92,58,13a,MDfi,0,1
92,76,13a,VAmc,1,0
92,84,13a,14r,1,1
92,90,13a,13L,1,1
92,91,13a,13M,1,1
93,5,32,AN,0,1
93,7,32,AV,0,1
93,8,32,AM,0,1
93,9,32,AD,0,1
93,10,32,ML,0,1
93,11,32,Re,0,1
93,13,32,PAa,0,1
93,15,32,Clc,0,1
93,16,32,Cim,0,1
93,17,32,Cif,0,1
93,18,32,Cdc,0,1
93,22,32,IL,0,1
93,23,32,Pf,0,1
93,24,32,Pcn,0,1
93,25,32,CM,0,1
93,27,32,Csl,0,1
93,28,32,Cs,0,1
93,31,32,SG,0,1
93,32,32,Li,0,1
93,41,32,PM,0,1
93,50,32,MD,1,1
93,51,32,MDdc,0,1
93,52,32,MDcd,1,1
93,54,32,MDpc,1,1
93,56,32,MDmc,1,1
93,60,32,X,0,1
93,68,32,VL,0,1
93,73,32,VA,0,1
93,76,32,VAmc,1,1
93,81,32,PFCorb,0,1
93,82,32,14,1,1
93,83,32,14O,1,1
93,84,32,14r,1,1
93,85,32,OFap,0,1
93,89,32,13,1,1
93,90,32,13L,1,1
93,91,32,13M,1,0
93,92,32,13a,1,1
94,3,FD,Hyp,0,1
94,18,FD,Cdc,0,1
94,23,FD,Pf,0,1
94,24,FD,Pcn,0,1
94,25,FD,CM,0,1
94,32,FD,Li,0,1
94,41,FD,PM,0,1
94,51,FD,MDdc,0,1
94,54,FD,MDpc,0,1
94,56,FD,MDmc,0,1
94,73,FD,VA,0,1
95,8,10,AM,0,1
95,12,10,PT,0,1
95,15,10,Clc,0,1
95,20,10,MG,0,1
95,24,10,Pcn,0,1
95,31,10,SG,0,1
95,32,10,Li,0,1
95,34,10,Pul,0,1
95,41,10,PM,0,1
95,50,10,MD,1,1
95,54,10,MDpc,1,0
95,56,10,MDmc,1,0
95,58,10,MDfi,0,1
95,73,10,VA,0,1
95,81,10,PFCorb,0,1
95,82,10,14,1,1
95,83,10,14O,1,0
95,88,10,Gu,0,1
95,89,10,13,0,1
95,93,10,32,1,1
96,84,10m,14r,1,1
96,90,10m,13L,1,0
96,91,10m,13M,1,0
96,92,10m,13a,1,1
96,93,10m,32,1,0
97,93,10v,32,1,1
98,93,10d,32,1,1
99,84,10o,14r,1,1
99,90,10o,13L,1,1
99,91,10o,13M,0,1
99,92,10o,13a,1,1
99,93,10o,32,1,1
99,96,10o,10m,0,1
100,3,12,Hyp,0,1
100,8,12,AM,0,1
100,18,12,Cdc,0,1
100,23,12,Pf,0,1
100,24,12,Pcn,0,1
100,25,12,CM,0,1
100,32,12,Li,0,1
100,41,12,PM,0,1
100,50,12,MD,1,1
100,53,12,MDl,0,1
100,54,12,MDpc,0,1
100,55,12,MDmf,0,1
100,56,12,MDmc,1,1
100,58,12,MDfi,0,1
100,73,12,VA,0,1
100,79,12,belt_sm,1,0
100,82,12,14,1,0
100,87,12,ProM,1,0
100,93,12,32,1,0
100,95,12,10,1,0
101,5,12o,AN,0,1
101,8,12o,AM,0,1
101,10,12o,ML,0,1
101,11,12o,Re,0,1
101,13,12o,PAa,0,1
101,15,12o,Clc,0,1
101,16,12o,Cim,0,1
101,17,12o,Cif,0,1
101,18,12o,Cdc,0,1
101,22,12o,IL,0,1
101,23,12o,Pf,0,1
101,24,12o,Pcn,0,1
101,31,12o,SG,0,1
101,34,12o,Pul,0,1
101,41,12o,PM,0,1
101,50,12o,MD,0,1
101,51,12o,MDdc,0,1
101,54,12o,MDpc,0,1
101,56,12o,MDmc,0,1
101,57,12o,MDpm,0,1
101,58,12o,MDfi,0,1
101,60,12o,X,0,1
101,68,12o,VL,0,1
101,71,12o,VLo,1,0
101,73,12o,VA,0,1
101,76,12o,VAmc,1,1
101,81,12o,PFCorb,0,1
101,82,12o,14,1,0
101,83,12o,14O,1,0
101,84,12o,14r,1,1
101,88,12o,Gu,0,1
101,89,12o,13,1,1
101,90,12o,13L,1,1
101,91,12o,13M,1,1
101,92,12o,13a,1,1
101,93,12o,32,1,1
101,95,12o,10,1,1
101,96,12o,10m,0,1
101,97,12o,10v,1,0
101,99,12o,10o,1,1
102,33,12m,Ret,1,0
102,73,12m,VA,1,0
102,84,12m,14r,1,0
102,88,12m,Gu,0,1
102,90,12m,13L,1,1
102,91,12m,13M,1,1
102,92,12m,13a,1,1
102,96,12m,10m,0,1
102,99,12m,10o,1,1
102,101,12m,12o,1,1
103,89,Dec-47,13,0,1
103,93,Dec-47,32,0,1
103,95,Dec-47,10,0,1
104,84,12r,14r,1,1
104,90,12r,13L,1,1
104,91,12r,13M,1,1
104,92,12r,13a,1,1
104,96,12r,10m,0,1
104,101,12r,12o,1,1
104,102,12r,12m,1,1
105,3,12l,Hyp,1,0
105,5,12l,AN,0,1
105,8,12l,AM,0,1
105,10,12l,ML,0,1
105,11,12l,Re,0,1
105,16,12l,Cim,0,1
105,17,12l,Cif,0,1
105,18,12l,Cdc,0,1
105,22,12l,IL,0,1
105,23,12l,Pf,0,1
105,24,12l,Pcn,0,1
105,25,12l,CM,0,1
105,26,12l,Cl,0,1
105,31,12l,SG,0,1
105,32,12l,Li,0,1
105,34,12l,Pul,1,1
105,41,12l,PM,0,1
105,50,12l,MD,0,1
105,51,12l,MDdc,0,1
105,54,12l,MDpc,0,1
105,55,12l,MDmf,0,1
105,56,12l,MDmc,0,1
105,68,12l,VL,0,1
105,71,12l,VLo,1,0
105,73,12l,VA,0,1
105,76,12l,VAmc,1,1
105,81,12l,PFCorb,0,1
105,82,12l,14,1,1
105,84,12l,14r,1,0
105,89,12l,13,0,1
105,90,12l,13L,1,1
105,91,12l,13M,1,1
105,92,12l,13a,1,1
105,93,12l,32,0,1
105,95,12l,10,0,1
105,96,12l,10m,0,1
105,97,12l,10v,0,1
105,99,12l,10o,1,1
105,101,12l,12o,1,1
105,102,12l,12m,1,1
105,104,12l,12r,1,1
106,5,11,AN,0,1
106,8,11,AM,0,1
106,10,11,ML,0,1
106,11,11,Re,0,1
106,13,11,PAa,0,1
106,15,11,Clc,0,1
106,17,11,Cif,0,1
106,18,11,Cdc,0,1
106,22,11,IL,0,1
106,23,11,Pf,0,1
106,24,11,Pcn,0,1
106,27,11,Csl,0,1
106,28,11,Cs,0,1
106,32,11,Li,0,1
106,34,11,Pul,0,1
106,41,11,PM,0,1
106,45,11,PL,0,1
106,50,11,MD,1,1
106,51,11,MDdc,0,1
106,54,11,MDpc,0,1
106,55,11,MDmf,0,1
106,56,11,MDmc,0,1
106,58,11,MDfi,1,1
106,68,11,VL,0,1
106,73,11,VA,0,1
106,76,11,VAmc,0,1
106,81,11,PFCorb,0,1
106,82,11,14,1,1
106,89,11,13,0,1
106,91,11,13M,0,1
106,92,11,13a,0,1
106,93,11,32,1,1
106,95,11,10,1,1
106,96,11,10m,0,1
106,97,11,10v,0,1
106,99,11,10o,0,1
106,100,11,12,0,1
106,101,11,12o,0,1
106,102,11,12m,0,1
106,103,11,Dec-47,1,0
106,104,11,12r,0,1
106,105,11,12l,1,0
107,84,11l,14r,1,1
107,90,11l,13L,1,1
107,91,11l,13M,1,1
107,92,11l,13a,1,1
107,93,11l,32,0,1
107,96,11l,10m,0,1
107,99,11l,10o,1,1
107,101,11l,12o,1,1
107,102,11l,12m,1,1
107,104,11l,12r,1,1
107,105,11l,12l,1,1
108,8,11m,AM,0,1
108,84,11m,14r,1,1
108,90,11m,13L,1,0
108,91,11m,13M,1,1
108,92,11m,13a,1,1
108,93,11m,32,1,1
108,96,11m,10m,0,1
108,99,11m,10o,1,1
108,101,11m,12o,1,1
108,104,11m,12r,1,0
108,105,11m,12l,1,0
108,107,11m,11l,1,1
109,31,9,SG,0,1
109,32,9,Li,1,1
109,41,9,PM,0,1
109,42,9,PMm,1,0
109,43,9,PMl,1,0
109,47,9,PLd,1,0
109,50,9,MD,1,1
109,51,9,MDdc,1,0
109,53,9,MDl,0,1
109,54,9,MDpc,1,1
109,56,9,MDmc,0,1
109,58,9,MDfi,0,1
109,69,9,VLm,1,0
109,71,9,VLo,1,0
109,73,9,VA,1,1
109,74,9,VApc,0,1
109,76,9,VAmc,1,1
109,82,9,14,1,1
109,84,9,14r,1,1
109,89,9,13,0,1
109,90,9,13L,1,0
109,92,9,13a,1,1
109,93,9,32,1,1
109,95,9,10,1,1
109,99,9,10o,1,0
109,101,9,12o,1,0
109,103,9,Dec-47,1,1
109,104,9,12r,1,0
109,105,9,12l,1,0
109,106,9,11,1,1
109,108,9,11m,1,0
110,93,L9,32,1,1
110,95,L9,10,0,1
111,81,M9,PFCorb,0,1
111,82,M9,14,1,1
111,89,M9,13,0,1
111,93,M9,32,1,1
111,95,M9,10,0,1
111,100,M9,12,0,1
111,101,M9,12o,0,1
111,105,M9,12l,0,1
111,106,M9,11,0,1
112,82,D9,14,1,1
112,89,D9,13,0,1
112,93,D9,32,1,1
112,95,D9,10,0,1
112,100,D9,12,0,1
112,101,D9,12o,0,1
112,105,D9,12l,0,1
112,111,D9,M9,1,1
113,3,46,Hyp,0,1
113,5,46,AN,0,1
113,7,46,AV,0,1
113,10,46,ML,0,1
113,18,46,Cdc,0,1
113,23,46,Pf,0,1
113,24,46,Pcn,1,1
113,25,46,CM,0,1
113,32,46,Li,1,1
113,41,46,PM,0,1
113,42,46,PMm,1,0
113,43,46,PMl,1,0
113,47,46,PLd,1,0
113,50,46,MD,1,1
113,51,46,MDdc,0,1
113,53,46,MDl,0,1
113,54,46,MDpc,1,1
113,56,46,MDmc,0,1
113,58,46,MDfi,0,1
113,60,46,X,1,1
113,65,46,VPL,0,1
113,69,46,VLm,1,1
113,70,46,VLps,0,1
113,72,46,VLc,1,0
113,73,46,VA,1,1
113,76,46,VAmc,1,1
113,82,46,14,1,1
113,84,46,14r,1,1
113,87,46,ProM,1,0
113,89,46,13,1,0
113,90,46,13L,1,0
113,92,46,13a,1,1
113,93,46,32,1,1
113,95,46,10,1,1
113,97,46,10v,1,0
113,98,46,10d,1,0
113,99,46,10o,1,0
113,101,46,12o,1,0
113,102,46,12m,1,0
113,103,46,Dec-47,1,1
113,104,46,12r,1,0
113,105,46,12l,1,0
113,106,46,11,1,1
113,107,46,11l,1,0
113,108,46,11m,1,0
113,109,46,9,1,1
113,110,46,L9,1,0
113,111,46,M9,1,0
113,112,46,D9,1,0
114,10,46v,ML,0,1
114,11,46v,Re,0,1
114,14,46v,C,0,1
114,17,46v,Cif,0,1
114,20,46v,MG,0,1
114,22,46v,IL,0,1
114,23,46v,Pf,0,1
114,24,46v,Pcn,0,1
114,26,46v,Cl,0,1
114,31,46v,SG,0,1
114,32,46v,Li,0,1
114,34,46v,Pul,1,1
114,35,46v,PI,0,1
114,41,46v,PM,0,1
114,45,46v,PL,0,1
114,50,46v,MD,0,1
114,54,46v,MDpc,0,1
114,55,46v,MDmf,0,1
114,56,46v,MDmc,0,1
114,60,46v,X,0,1
114,65,46v,VPL,0,1
114,68,46v,VL,0,1
114,73,46v,VA,0,1
114,76,46v,VAmc,0,1
114,82,46v,14,1,0
114,87,46v,ProM,1,0
114,89,46v,13,1,0
114,93,46v,32,1,0
114,95,46v,10,1,0
114,100,46v,12,0,1
114,101,46v,12o,1,1
114,105,46v,12l,1,1
114,106,46v,11,1,0
114,110,46v,L9,1,0
114,111,46v,M9,1,0
114,112,46v,D9,1,0
115,22,46d,IL,0,1
115,24,46d,Pcn,0,1
115,27,46d,Csl,0,1
115,41,46d,PM,0,1
115,50,46d,MD,0,1
115,51,46d,MDdc,0,1
115,54,46d,MDpc,0,1
115,73,46d,VA,0,1
115,76,46d,VAmc,0,1
115,82,46d,14,1,0
115,93,46d,32,1,1
115,95,46d,10,1,1
115,105,46d,12l,1,0
115,106,46d,11,1,0
115,109,46d,9,0,1
115,111,46d,M9,1,0
115,112,46d,D9,1,0
115,114,46d,46v,1,1
116,95,PS,10,1,1
116,100,PS,12,1,1
116,106,PS,11,1,1
116,109,PS,9,1,1
116,114,PS,46v,1,1
116,115,PS,46d,1,1
117,116,46f,PS,1,1
118,102,46vr,12m,1,0
118,116,46vr,PS,1,1
119,116,46dr,PS,1,1
121,87,9/46v,ProM,0,1
121,89,9/46v,13,0,1
121,103,9/46v,Dec-47,1,1
121,106,9/46v,11,0,1
122,82,9/46d,14,0,1
122,89,9/46d,13,0,1
122,93,9/46d,32,0,1
122,95,9/46d,10,0,1
122,103,9/46d,Dec-47,0,1
122,106,9/46d,11,0,1
122,109,9/46d,9,1,1
123,23,8,Pf,1,0
123,24,8,Pcn,1,0
123,34,8,Pul,0,1
123,50,8,MD,1,0
123,55,8,MDmf,1,0
123,56,8,MDmc,0,1
123,58,8,MDfi,0,1
123,66,8,VPLo,1,0
123,71,8,VLo,1,0
123,76,8,VAmc,1,0
123,82,8,14,1,0
123,95,8,10,1,0
123,101,8,12o,1,0
123,102,8,12m,1,0
123,104,8,12r,1,0
123,105,8,12l,1,0
123,111,8,M9,1,0
123,112,8,D9,1,0
124,3,FEF,Hyp,0,1
124,15,FEF,Clc,0,1
124,23,FEF,Pf,1,0
124,24,FEF,Pcn,0,1
124,25,FEF,CM,1,0
124,26,FEF,Cl,1,1
124,27,FEF,Csl,1,1
124,33,FEF,Ret,1,0
124,41,FEF,PM,1,1
124,50,FEF,MD,1,1
124,54,FEF,MDpc,1,0
124,71,FEF,VLo,1,0
124,72,FEF,VLc,1,0
124,73,FEF,VA,1,1
124,74,FEF,VApc,0,1
124,76,FEF,VAmc,1,1
124,113,FEF,46,1,1
125,3,45,Hyp,0,1
125,23,45,Pf,0,1
125,25,45,CM,0,1
125,34,45,Pul,1,1
125,41,45,PM,0,1
125,45,45,PL,0,1
125,50,45,MD,1,1
125,53,45,MDl,0,1
125,55,45,MDmf,1,0
125,56,45,MDmc,1,0
125,58,45,MDfi,0,1
125,60,45,X,0,1
125,69,45,VLm,0,1
125,71,45,VLo,0,1
125,74,45,VApc,0,1
125,76,45,VAmc,0,1
125,84,45,14r,1,0
125,90,45,13L,1,0
125,92,45,13a,1,0
125,99,45,10o,1,0
125,101,45,12o,1,0
125,102,45,12m,1,0
125,104,45,12r,1,0
125,105,45,12l,1,0
125,106,45,11,1,0
125,107,45,11l,1,0
125,111,45,M9,1,1
125,113,45,46,1,1
125,114,45,46v,1,1
125,116,45,PS,1,1
126,103,45A,Dec-47,1,0
126,122,45A,9/46d,1,0
127,103,45B,Dec-47,1,0
127,113,45B,46,1,0
127,121,45B,9/46v,1,0
128,20,8A,MG,0,1
128,31,8A,SG,0,1
128,32,8A,Li,0,1
128,34,8A,Pul,1,0
128,35,8A,PI,0,1
128,41,8A,PM,0,1
128,45,8A,PL,0,1
128,50,8A,MD,0,1
128,53,8A,MDl,0,1
128,54,8A,MDpc,0,1
128,55,8A,MDmf,0,1
128,65,8A,VPL,0,1
128,95,8A,10,0,1
128,97,8A,10v,0,1
128,100,8A,12,0,1
128,103,8A,Dec-47,0,1
128,109,8A,9,0,1
128,113,8A,46,1,1
128,114,8A,46v,0,1
128,115,8A,46d,1,1
128,116,8A,PS,1,1
128,125,8A,45,0,1
128,127,8A,45B,0,1
129,103,8Ad,Dec-47,0,1
129,109,8Ad,9,1,1
129,113,8Ad,46,1,1
129,121,8Ad,9/46v,0,1
129,122,8Ad,9/46d,1,1
129,126,8Ad,45A,0,1
131,10,8B,ML,0,1
131,17,8B,Cif,0,1
131,18,8B,Cdc,0,1
131,22,8B,IL,0,1
131,24,8B,Pcn,0,1
131,26,8B,Cl,0,1
131,27,8B,Csl,0,1
131,31,8B,SG,0,1
131,32,8B,Li,0,1
131,41,8B,PM,0,1
131,50,8B,MD,0,1
131,51,8B,MDdc,0,1
131,53,8B,MDl,0,1
131,54,8B,MDpc,0,1
131,55,8B,MDmf,0,1
131,60,8B,X,0,1
131,68,8B,VL,0,1
131,69,8B,VLm,0,1
131,73,8B,VA,0,1
131,82,8B,14,0,1
131,89,8B,13,0,1
131,93,8B,32,1,1
131,95,8B,10,1,1
131,103,8B,Dec-47,0,1
131,105,8B,12l,1,1
131,106,8B,11,1,0
131,109,8B,9,1,1
131,110,8B,L9,1,1
131,111,8B,M9,1,1
131,112,8B,D9,1,0
131,113,8B,46,1,1
131,114,8B,46v,1,0
131,115,8B,46d,1,1
131,116,8B,PS,1,1
131,122,8B,9/46d,1,1
131,125,8B,45,1,1
131,127,8B,45B,0,1
131,128,8B,8A,1,0
131,129,8B,8Ad,1,0
132,24,6,Pcn,0,1
132,25,6,CM,0,1
132,26,6,Cl,0,1
132,34,6,Pul,0,1
132,41,6,PM,0,1
132,50,6,MD,1,1
132,54,6,MDpc,0,1
132,56,6,MDmc,0,1
132,58,6,MDfi,0,1
132,60,6,X,0,1
132,66,6,VPLo,0,1
132,69,6,VLm,0,1
132,72,6,VLc,0,1
132,73,6,VA,0,1
132,79,6,belt_sm,1,1
132,87,6,ProM,1,0
132,103,6,Dec-47,1,0
132,121,6,9/46v,1,0
133,21,6V,LGN,0,1
133,24,6V,Pcn,0,1
133,25,6V,CM,0,1
133,26,6V,Cl,0,1
133,34,6V,Pul,0,1
133,44,6V,Pul.o,0,1
133,50,6V,MD,0,1
133,60,6V,X,0,1
133,64,6V,VPM,0,1
133,65,6V,VPL,0,1
133,66,6V,VPLo,0,1
133,69,6V,VLm,0,1
133,71,6V,VLo,0,1
133,72,6V,VLc,0,1
133,73,6V,VA,0,1
133,74,6V,VApc,0,1
133,87,6V,ProM,1,1
133,95,6V,10,0,1
133,100,6V,12,1,1
133,101,6V,12o,0,1
133,111,6V,M9,1,0
133,113,6V,46,1,1
133,114,6V,46v,1,1
133,123,6V,8,0,1
133,125,6V,45,1,0
133,128,6V,8A,0,1
134,23,F5,Pf,0,1
134,24,F5,Pcn,0,1
134,25,F5,CM,0,1
134,26,F5,Cl,0,1
134,41,F5,PM,0,1
134,44,F5,Pul.o,0,1
134,50,F5,MD,0,1
134,59,F5,VN,0,1
134,60,F5,X,0,1
134,63,F5,VPI,0,1
134,64,F5,VPM,0,1
134,66,F5,VPLo,0,1
134,69,F5,VLm,0,1
134,71,F5,VLo,1,1
134,72,F5,VLc,0,1
134,74,F5,VApc,0,1
134,76,F5,VAmc,1,1
134,87,F5,ProM,1,0
134,88,F5,Gu,1,0
134,103,F5,Dec-47,1,0
134,113,F5,46,0,1
134,114,F5,46v,1,1
134,126,F5,45A,1,0
134,128,F5,8A,1,0
134,131,F5,8B,1,0
135,50,PrCO,MD,0,1
135,58,PrCO,MDfi,0,1
135,71,PrCO,VLo,1,0
135,74,PrCO,VApc,0,1
135,89,PrCO,13,1,0
135,90,PrCO,13L,1,0
135,91,PrCO,13M,1,0
135,92,PrCO,13a,0,1
135,99,PrCO,10o,1,0
135,101,PrCO,12o,1,0
135,102,PrCO,12m,1,0
135,104,PrCO,12r,1,0
135,107,PrCO,11l,1,0
135,134,PrCO,F5,1,1
136,24,4c,Pcn,0,1
136,25,4c,CM,0,1
136,26,4c,Cl,0,1
136,44,4c,Pul.o,0,1
136,50,4c,MD,0,1
136,60,4c,X,0,1
136,66,4c,VPLo,0,1
136,69,4c,VLm,0,1
136,71,4c,VLo,0,1
136,72,4c,VLc,0,1
136,128,4c,8A,1,0
137,89,6Vb,13,1,0
137,90,6Vb,13L,1,0
137,92,6Vb,13a,1,0
137,101,6Vb,12o,1,0
137,102,6Vb,12m,1,0
137,104,6Vb,12r,1,0
137,105,6Vb,12l,1,0
137,107,6Vb,11l,1,0
137,114,6Vb,46v,1,0
137,116,6Vb,PS,1,1
138,90,6Va,13L,1,0
138,92,6Va,13a,1,1
138,99,6Va,10o,1,0
138,101,6Va,12o,1,0
138,102,6Va,12m,1,0
138,104,6Va,12r,1,0
138,105,6Va,12l,1,0
138,107,6Va,11l,1,0
138,114,6Va,46v,1,0
138,116,6Va,PS,1,1
139,24,F4,Pcn,0,1
139,25,F4,CM,0,1
139,26,F4,Cl,0,1
139,44,F4,Pul.o,0,1
139,50,F4,MD,0,1
139,54,F4,MDpc,0,1
139,60,F4,X,0,1
139,63,F4,VPI,0,1
139,64,F4,VPM,0,1
139,65,F4,VPL,0,1
139,66,F4,VPLo,0,1
139,69,F4,VLm,0,1
139,71,F4,VLo,1,1
139,72,F4,VLc,0,1
139,74,F4,VApc,0,1
139,114,F4,46v,1,1
139,134,F4,F5,1,1
139,135,F4,PrCO,1,1
140,87,44,ProM,1,0
140,103,44,Dec-47,1,0
140,121,44,9/46v,1,0
140,134,44,F5,0,1
142,3,6D,Hyp,0,1
142,4,6D,Tha,0,1
142,23,6D,Pf,1,1
142,24,6D,Pcn,1,1
142,25,6D,CM,1,1
142,26,6D,Cl,1,1
142,27,6D,Csl,0,1
142,33,6D,Ret,1,0
142,50,6D,MD,1,1
142,51,6D,MDdc,0,1
142,54,6D,MDpc,1,1
142,55,6D,MDmf,1,1
142,60,6D,X,1,1
142,65,6D,VPL,1,1
142,66,6D,VPLo,0,1
142,69,6D,VLm,1,1
142,70,6D,VLps,1,0
142,71,6D,VLo,1,1
142,72,6D,VLc,1,1
142,73,6D,VA,1,1
142,74,6D,VApc,1,1
142,76,6D,VAmc,0,1
142,90,6D,13L,1,0
142,92,6D,13a,1,0
142,94,6D,FD,1,0
142,101,6D,12o,1,0
142,102,6D,12m,1,0
142,104,6D,12r,1,0
142,105,6D,12l,1,0
142,111,6D,M9,1,0
142,112,6D,D9,1,0
142,113,6D,46,0,1
142,114,6D,46v,1,1
142,115,6D,46d,1,0
142,125,6D,45,1,1
142,128,6D,8A,1,1
142,131,6D,8B,1,1
142,133,6D,6V,1,0
143,3,F7,Hyp,0,1
143,9,F7,AD,0,1
143,11,F7,Re,0,1
143,15,F7,Clc,0,1
143,18,F7,Cdc,0,1
143,22,F7,IL,0,1
143,23,F7,Pf,1,1
143,24,F7,Pcn,1,1
143,25,F7,CM,1,1
143,26,F7,Cl,0,1
143,27,F7,Csl,1,1
143,31,F7,SG,0,1
143,32,F7,Li,0,1
143,34,F7,Pul,0,1
143,41,F7,PM,1,1
143,44,F7,Pul.o,0,1
143,50,F7,MD,1,1
143,51,F7,MDdc,0,1
143,54,F7,MDpc,1,1
143,55,F7,MDmf,1,1
143,59,F7,VN,0,1
143,60,F7,X,1,1
143,65,F7,VPL,0,1
143,66,F7,VPLo,0,1
143,69,F7,VLm,0,1
143,70,F7,VLps,0,1
143,71,F7,VLo,0,1
143,72,F7,VLc,1,1
143,73,F7,VA,0,1
143,74,F7,VApc,1,1
143,76,F7,VAmc,1,1
143,100,F7,12,1,1
143,101,F7,12o,1,0
143,104,F7,12r,1,0
143,105,F7,12l,1,0
143,109,F7,9,1,1
143,113,F7,46,1,1
143,114,F7,46v,1,0
143,116,F7,PS,1,1
143,122,F7,9/46d,1,0
143,123,F7,8,1,1
143,124,F7,FEF,0,1
143,125,F7,45,0,1
143,127,F7,45B,0,1
143,128,F7,8A,1,1
143,129,F7,8Ad,1,0
143,131,F7,8B,1,1
143,133,F7,6V,1,1
143,134,F7,F5,0,1
144,6,F2,LD,0,1
144,7,F2,AV,0,1
144,8,F2,AM,0,1
144,9,F2,AD,0,1
144,11,F2,Re,0,1
144,22,F2,IL,0,1
144,24,F2,Pcn,0,1
144,25,F2,CM,1,1
144,26,F2,Cl,1,1
144,32,F2,Li,0,1
144,33,F2,Ret,1,1
144,34,F2,Pul,0,1
144,41,F2,PM,0,1
144,44,F2,Pul.o,0,1
144,50,F2,MD,1,1
144,59,F2,VN,0,1
144,60,F2,X,1,1
144,63,F2,VPI,0,1
144,64,F2,VPM,0,1
144,65,F2,VPL,0,1
144,66,F2,VPLo,0,1
144,69,F2,VLm,1,1
144,70,F2,VLps,0,1
144,71,F2,VLo,1,1
144,72,F2,VLc,1,1
144,73,F2,VA,1,1
144,74,F2,VApc,0,1
144,113,F2,46,0,1
144,131,F2,8B,0,1
144,133,F2,6V,0,1
144,134,F2,F5,0,1
144,139,F2,F4,0,1
144,143,F2,F7,1,1
145,20,6M,MG,0,1
145,23,6M,Pf,0,1
145,24,6M,Pcn,0,1
145,25,6M,CM,0,1
145,26,6M,Cl,0,1
145,34,6M,Pul,0,1
145,50,6M,MD,0,1
145,51,6M,MDdc,0,1
145,54,6M,MDpc,0,1
145,55,6M,MDmf,0,1
145,60,6M,X,0,1
145,63,6M,VPI,0,1
145,64,6M,VPM,0,1
145,65,6M,VPL,0,1
145,66,6M,VPLo,0,1
145,69,6M,VLm,0,1
145,70,6M,VLps,0,1
145,71,6M,VLo,1,1
145,72,6M,VLc,0,1
145,73,6M,VA,0,1
145,74,6M,VApc,0,1
145,87,6M,ProM,1,0
145,94,6M,FD,1,1
145,100,6M,12,1,1
145,101,6M,12o,1,1
145,105,6M,12l,0,1
145,109,6M,9,1,1
145,111,6M,M9,1,0
145,113,6M,46,1,1
145,125,6M,45,0,1
145,128,6M,8A,1,1
145,131,6M,8B,1,1
145,133,6M,6V,1,1
145,134,6M,F5,0,1
145,135,6M,PrCO,0,1
145,136,6M,4c,0,1
145,137,6M,6Vb,0,1
145,138,6M,6Va,0,1
145,139,6M,F4,0,1
145,143,6M,F7,1,1
145,144,6M,F2,1,1
146,11,F3,Re,0,1
146,14,F3,C,0,1
146,15,F3,Clc,0,1
