D99_index,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
0001_LEFT_pu,0.06609729,0.009186587,0.002400596,0.048425927,0.008019316,0.081674691,0.008364587,0.026956928,0.00958548,0.026739784,0.006407526,0.009633634,0.002734596,0.074658567,0.01019565,0.034059206,0.005323066,0.026158191,0.026211645,0.075252132,0.02242501,0.149996878,0.016788955,0.013681634,0.001880591,0.005125254,0.027890945,0.003608424,0.032442809,0.005014004,0.006162206,0.001871422,0.033300152,0.006909203,0.019541214,0.004983678,0.037911602,0.005863662,0.043499164,0.004167548,0.010037354,0.002109631
0002_LEFT_cd,0.038529259,0.010063605,0.001338241,0.029343715,0.005578217,0.132444604,0.008822053,0.030569464,0.009019122,0.058776507,0.009441492,0.013213472,0.001877331,0.063113266,0.007695238,0.042849141,0.007166079,0.021679962,0.0456368,0.098204799,0.01838134,0.099400021,0.011892211,0.011283356,0.001209149,0.006382769,0.016612598,0.00239976,0.026044482,0.003488387,0.004297565,0.0018787,0.043639806,0.005796935,0.017429196,0.003560437,0.044684884,0.005880434,0.03137528,0.003392965,0.006071295,0.001338028
0003_LEFT_nan,0.083245297,0.005925048,0.001243887,0.030912309,0.006614624,0.065779452,0.0095336,0.025146011,0.007857564,0.101292814,0.018312862,0.016148135,0.002557868,0.039474826,0.008157926,0.025860072,0.005233836,0.024624074,0.034981664,0.112434603,0.023509666,0.127231308,0.018162443,0.01555627,0.002027618,0.004662559,0.018463153,0.002808292,0.030637823,0.005046799,0.003122035,0.001517376,0.023605488,0.004406117,0.013696798,0.002937767,0.020916516,0.005432687,0.05138408,0.005677114,0.008051472,0.001896856
0004_LEFT_GPe,0.102741433,0.009335502,0.002312834,0.051708787,0.008221359,0.086245591,0.009728192,0.026562663,0.009123005,0.021811835,0.005974872,0.01152569,0.00465526,0.068898802,0.009028731,0.028682264,0.005409392,0.027971679,0.027064494,0.07325132,0.025640945,0.130935262,0.019194569,0.015183166,0.004461853,0.005581853,0.025068049,0.003796457,0.030927038,0.005769374,0.005970489,0.0017821,0.030113404,0.005537882,0.020543231,0.004061374,0.03080039,0.005099623,0.035565847,0.004927009,0.010243809,0.002329056
0005_LEFT_GPi,0.074387486,0.00995703,0.002148904,0.077920348,0.011162695,0.055964425,0.007921923,0.024571365,0.008822558,0.01119875,0.003893783,0.014238725,0.003103478,0.140961644,0.012221216,0.015006891,0.00385833,0.040106156,0.013793749,0.095966495,0.025577247,0.097461784,0.014069484,0.019797987,0.002099006,0.021711896,0.026149929,0.00429033,0.050077737,0.006508219,0.005048338,0.001536026,0.020924992,0.00471017,0.014739809,0.00332462,0.027101651,0.005502787,0.019748883,0.00332037,0.013986172,0.002404366
0006_LEFT_SNpr,0.028866824,0.004014047,0.001114855,0.058197383,0.011361458,0.076782094,0.008284402,0.017474961,0.008518935,0.010376013,0.00344428,0.00927685,0.002312258,0.241004579,0.02098051,0.024835228,0.006528216,0.020943647,0.016102457,0.051212025,0.017399553,0.064057974,0.011813675,0.010007352,0.001403147,0.127425216,0.010474283,0.002499582,0.027324937,0.006803924,0.005328302,0.001774097,0.018102966,0.003654479,0.008524971,0.002466537,0.033047071,0.00637748,0.014427027,0.002615404,0.006938388,0.002208997
0007_LEFT_SNpc,0.037304604,0.004137245,0.001510333,0.06485042,0.019851576,0.046791173,0.010048171,0.015333232,0.008957211,0.01275469,0.004610504,0.015097884,0.003514888,0.192551811,0.031771529,0.012004347,0.004282389,0.029041451,0.013233735,0.074818606,0.026958085,0.067308228,0.016759059,0.012927365,0.002002666,0.120498547,0.011352461,0.003171495,0.034314193,0.01150825,0.004111095,0.001714975,0.014394059,0.004214695,0.006405372,0.002999922,0.026202807,0.008119383,0.017336792,0.00370222,0.00905649,0.00352416
0008_LEFT_SNpl,0.031844555,0.004963654,0.001412137,0.115643367,0.013298805,0.03955184,0.007365691,0.01638688,0.007747631,0.007843045,0.003135393,0.013102547,0.00244709,0.25286349,0.020836683,0.014121257,0.004057811,0.027330261,0.011296811,0.069508766,0.021159803,0.060601491,0.012382586,0.011606205,0.00154123,0.085338462,0.012555747,0.003230862,0.034647057,0.008037031,0.004634593,0.001643271,0.015350658,0.003712868,0.007664605,0.002489294,0.025114916,0.006218572,0.013354242,0.002814818,0.008281092,0.002447849
0009_LEFT_STN,0.034135701,0.006228007,0.001430807,0.106950965,0.012631297,0.042673412,0.006963585,0.017232372,0.007598637,0.008042062,0.003045475,0.014520422,0.00235363,0.229758343,0.01370239,0.018795462,0.004943048,0.030629266,0.011407707,0.0917062,0.02016827,0.076833599,0.012672042,0.016573904,0.001527399,0.036476542,0.017318043,0.003090139,0.04223775,0.007490324,0.006621373,0.001555091,0.020192789,0.003913479,0.009972467,0.002811582,0.0375003,0.005587254,0.017127515,0.002897681,0.010117233,0.002359293
0010_LEFT_VP,0.096009641,0.005744449,0.001129644,0.03749518,0.007102633,0.043072995,0.007886338,0.020139494,0.006726958,0.079218096,0.012818133,0.03324422,0.002868841,0.042761476,0.007730308,0.018468887,0.004444618,0.032645982,0.02598158,0.145577232,0.023684668,0.122857003,0.01402475,0.029569238,0.002153928,0.007542051,0.019495622,0.002854084,0.039586899,0.005533503,0.002798464,0.001196814,0.018636901,0.003653227,0.010242728,0.002406288,0.018440017,0.004598,0.046749772,0.004086154,0.011103706,0.001923526
0011_LEFT_AV,0.024577103,0.004124154,0.000602779,0.028810506,0.004421957,0.179727939,0.00875236,0.025011543,0.005996992,0.017107859,0.004626104,0.035675845,0.002888485,0.022094144,0.004860861,0.024121454,0.005791245,0.025715964,0.028306746,0.317027329,0.020721414,0.073824703,0.008394756,0.0168811,0.001428941,0.002959301,0.012159209,0.001455061,0.058491695,0.003863369,0.003474534,0.001203453,0.018397203,0.002601412,0.00490315,0.001814254,0.031025807,0.00403476,0.014007176,0.002394639,0.006965372,0.001147373
0012_LEFT_AM,0.038020012,0.004455888,0.000769169,0.025918942,0.007590228,0.156331188,0.011780822,0.020617664,0.005299145,0.014501025,0.004844395,0.03424871,0.005358803,0.020286011,0.007015987,0.01100694,0.00296582,0.049019917,0.023789558,0.296582219,0.044245627,0.081047145,0.013183788,0.017075277,0.002391612,0.003773266,0.011044322,0.00223193,0.050598974,0.0075116,0.002097841,0.001123288,0.01143235,0.002641887,0.005350843,0.001686835,0.022002985,0.005763745,0.018125557,0.003277231,0.007213446,0.001854035
0013_LEFT_VApc,0.021071016,0.002984681,0.00088922,0.031309461,0.008981087,0.260182874,0.015255941,0.03182889,0.012041105,0.017668469,0.00631782,0.010587956,0.002754187,0.0394534,0.010921627,0.050388093,0.013635097,0.029188658,0.043893026,0.083986699,0.024094364,0.072362615,0.012176904,0.008004298,0.001426533,0.007083442,0.008122342,0.001969475,0.025740508,0.006559552,0.006845925,0.002577507,0.027384459,0.004885754,0.007702475,0.003205004,0.062420744,0.010486198,0.012923803,0.002623681,0.005482753,0.001698456
0014_LEFT_VAmc,0.029318999,0.003995311,0.001042993,0.045773991,0.012831383,0.205394435,0.016032037,0.029182891,0.010721412,0.0185218,0.005708378,0.010766909,0.003745056,0.065590917,0.015114168,0.027851093,0.008644564,0.030758249,0.038821814,0.077445384,0.029233529,0.071510482,0.014112342,0.009344302,0.001757892,0.005631653,0.009108527,0.002365306,0.029221835,0.007868436,0.007766288,0.002703323,0.028167769,0.005241748,0.007041606,0.003178091,0.079858907,0.014041816,0.01361752,0.003047407,0.0063966,0.002086435
0015_LEFT_LD,0.023432365,0.003242076,0.000637886,0.050024237,0.006567262,0.114430002,0.008014784,0.012641638,0.005613106,0.008396346,0.003184668,0.030758499,0.002731174,0.044670654,0.007640151,0.01549191,0.004954914,0.025335738,0.013545196,0.296507516,0.024604664,0.07829752,0.009144468,0.022811122,0.001339664,0.004227299,0.012746045,0.001643456,0.081181677,0.006090769,0.005414195,0.001519102,0.015822116,0.002940221,0.004747353,0.001864876,0.070239672,0.006185304,0.014258229,0.002018534,0.011435227,0.001524376
0016_LEFT_MDmc,0.043407171,0.003085213,0.000991733,0.027608876,0.010288644,0.144973376,0.02254224,0.022225858,0.009003631,0.016156697,0.006811323,0.019886797,0.007768419,0.021152892,0.010179483,0.013688071,0.005138623,0.068519827,0.024178807,0.197147902,0.075753967,0.069756276,0.021034412,0.013666207,0.004057412,0.004203027,0.009513535,0.0030396,0.040520194,0.01300984,0.002877222,0.001592133,0.01361406,0.003763194,0.005295683,0.002321052,0.02951125,0.011386636,0.017053356,0.004920674,0.007966338,0.002949606
0017_LEFT_MDpc,0.025930217,0.003436997,0.00132854,0.035702558,0.016523149,0.163598014,0.022159098,0.02188587,0.011011399,0.013214129,0.005736629,0.016183012,0.00456397,0.0312503,0.018855445,0.034538471,0.010520015,0.042970932,0.025310757,0.137358392,0.045810243,0.062895406,0.016536927,0.012282585,0.002283194,0.00340376,0.00956524,0.003083471,0.039655028,0.01139349,0.007063067,0.003399104,0.024118097,0.007034311,0.006674127,0.003912519,0.069247113,0.023558648,0.012321837,0.003610141,0.007488539,0.002581959
0018_LEFT_MDmf,0.017460322,0.003401052,0.001063471,0.042599549,0.011873145,0.129424653,0.017297121,0.022153762,0.012293236,0.010652638,0.004876228,0.01202508,0.003068236,0.051016648,0.014661004,0.051496559,0.018074186,0.031323921,0.020808094,0.133529443,0.030227335,0.048625635,0.01307096,0.010628854,0.001618802,0.004636481,0.010500381,0.0026255,0.04187685,0.0073872,0.012727717,0.003637871,0.032686309,0.007047675,0.008776452,0.004246342,0.128438152,0.016553921,0.008696976,0.003061318,0.008275027,0.002007018
0019_LEFT_VLc,0.015091379,0.003967781,0.001060534,0.059259427,0.01163679,0.132582876,0.014479614,0.020424453,0.011953268,0.010222224,0.004472963,0.010471485,0.003089854,0.072012653,0.014807211,0.049664037,0.012994624,0.028205455,0.020099809,0.094297528,0.027942038,0.046946625,0.012147744,0.008903144,0.001566434,0.004386041,0.009844406,0.002401373,0.036124902,0.007428786,0.014245321,0.003775869,0.040031809,0.006729504,0.009942937,0.003872175,0.152106802,0.015553891,0.008890804,0.00278304,0.006690537,0.001877769
0020_LEFT_VLo,0.014793566,0.004425704,0.00105326,0.045433904,0.010610861,0.091247988,0.011661728,0.022064279,0.012783115,0.010490934,0.004255944,0.008772106,0.002515358,0.15919916,0.016401561,0.050611759,0.013172166,0.020995519,0.017836386,0.076705413,0.021002166,0.041233781,0.011025957,0.007106762,0.001314758,0.021513771,0.008547269,0.002240661,0.025893392,0.005416643,0.017460192,0.004152842,0.048347214,0.006807732,0.010117573,0.004025602,0.150093609,0.012994468,0.009236685,0.002599451,0.004933884,0.001595046
0021_LEFT_VPI,0.016723479,0.010059551,0.002681623,0.136944399,0.020513579,0.036121919,0.009037947,0.031958893,0.010109145,0.006590484,0.003489314,0.009530487,0.003048603,0.189766288,0.022428803,0.01094484,0.004804118,0.035082774,0.010177469,0.084798764,0.026439751,0.047541926,0.015061754,0.009683715,0.001782853,0.014905273,0.014721154,0.004293287,0.028942355,0.007343218,0.012357881,0.002334728,0.034041943,0.00704763,0.011562617,0.005189199,0.082799624,0.010475139,0.009520795,0.00362546,0.006301142,0.002594675
0022_LEFT_VPM,0.01705248,0.00693391,0.002255011,0.091664603,0.03342747,0.051295948,0.019582241,0.018450424,0.012371721,0.006902297,0.004369546,0.00852989,0.003830839,0.134161031,0.0433086,0.016718846,0.009003286,0.028386432,0.012329501,0.078632107,0.035617335,0.035875123,0.016613244,0.007138742,0.001914874,0.007953042,0.010157872,0.003924097,0.024614417,0.009063364,0.014113113,0.004409611,0.037211662,0.011449413,0.010117911,0.006851047,0.119573848,0.03678843,0.007583019,0.003961819,0.004882874,0.002418389
0023_LEFT_VPMpc,0.017189054,0.006845861,0.002167975,0.104792027,0.030694023,0.047456173,0.013216289,0.022085715,0.011137821,0.007100266,0.004001119,0.008434139,0.003545061,0.156956943,0.035519275,0.019592308,0.00781953,0.032003182,0.011881442,0.080876309,0.030413692,0.04114989,0.015601285,0.008373371,0.001900757,0.010641435,0.012210602,0.004045802,0.02701403,0.00815,0.012977535,0.003497523,0.037980317,0.009083793,0.011634073,0.006124821,0.106144787,0.022363354,0.008612095,0.003677568,0.005825362,0.002495252
0024_LEFT_cnMD,0.018637077,0.006248018,0.002141118,0.074701856,0.03133945,0.064261552,0.021515023,0.016659732,0.012833332,0.007379049,0.004809198,0.00833962,0.004455012,0.097881119,0.042630075,0.026814103,0.01150324,0.030095833,0.014846394,0.072229249,0.040302101,0.041232411,0.017649937,0.008241145,0.002241406,0.006242773,0.012241283,0.004139011,0.029001611,0.010427792,0.013979892,0.004654989,0.034704406,0.012483661,0.009845887,0.006962602,0.127263175,0.039547909,0.008354144,0.004231429,0.006199734,0.002637393
0025_LEFT_Pf,0.029745664,0.00531239,0.001860237,0.103726735,0.031911795,0.067989742,0.015618972,0.019581621,0.010747015,0.009722051,0.005571184,0.012475526,0.005152695,0.070919593,0.039015362,0.013216346,0.007062504,0.045256469,0.018864794,0.089371413,0.040556691,0.057825727,0.019630581,0.012861144,0.002918819,0.037349274,0.013721058,0.004096685,0.044297695,0.010791993,0.005816136,0.003509245,0.020945085,0.008111368,0.006316986,0.005022147,0.062879735,0.024441339,0.011478502,0.004766372,0.009367402,0.00323981
0026_LEFT_LP,0.016906865,0.004096667,0.001259653,0.103387101,0.012737697,0.085197091,0.011428305,0.015354026,0.008595601,0.007368108,0.003363324,0.012218595,0.003283042,0.086983156,0.015616243,0.020237096,0.006462648,0.027812018,0.011953649,0.131575318,0.029901572,0.051002588,0.012263584,0.012822091,0.001643884,0.005712617,0.010810735,0.002654867,0.055538831,0.008518283,0.015046499,0.003208938,0.032328189,0.0061016,0.006816003,0.003535202,0.14082652,0.014051225,0.008612705,0.002788568,0.009571175,0.002121625
0027_LEFT_VPLc,0.015404736,0.010382196,0.002386605,0.138571467,0.019743272,0.052264822,0.012421329,0.026163934,0.010454035,0.006845191,0.003615804,0.009287894,0.003106931,0.11633552,0.022519871,0.016574626,0.006534749,0.034106973,0.011068107,0.090698887,0.030421646,0.04006905,0.01378571,0.008256657,0.00165349,0.009932863,0.013288667,0.00384714,0.031112185,0.007592472,0.019712447,0.003228121,0.038971424,0.007883986,0.011028533,0.005088366,0.122924471,0.017533742,0.008366216,0.003391192,0.006196096,0.002312852
0028_LEFT_PM,0.02425035,0.004487073,0.00099968,0.054548576,0.006877203,0.044749924,0.00824101,0.018916537,0.00631303,0.010539841,0.004295144,0.027972365,0.003296507,0.036255909,0.007368328,0.010642293,0.004140812,0.069580604,0.010975828,0.252298392,0.030133802,0.086020672,0.012269688,0.027689482,0.001811988,0.00449161,0.015335837,0.002395863,0.124989707,0.005517198,0.005429958,0.001431999,0.016516647,0.003666449,0.005129013,0.002349957,0.045162051,0.005319748,0.013186091,0.003059132,0.019495244,0.001939565
0029_LEFT_PL,0.019629283,0.004331744,0.000755177,0.056421714,0.005533222,0.039739596,0.0064037,0.014406697,0.004877766,0.007450184,0.00321331,0.024084068,0.002948682,0.026303446,0.005483028,0.007603722,0.003052384,0.052476014,0.008728575,0.246574801,0.023396508,0.108810163,0.010276911,0.036337633,0.001542266,0.003591725,0.016109193,0.00203063,0.188629325,0.005073135,0.003289442,0.000999601,0.012709163,0.002601405,0.004143471,0.001708389,0.032090612,0.00398511,0.011159574,0.002401899,0.026025874,0.001695906
0030_LEFT_PI,0.018809171,0.002928224,0.00049551,0.096680561,0.004606133,0.02042411,0.004191123,0.010192917,0.003573007,0.004289274,0.001928923,0.033905035,0.002806146,0.022194543,0.004135987,0.004295478,0.001720424,0.044312638,0.004970275,0.187765424,0.017127708,0.134366895,0.009313423,0.039870115,0.001483294,0.003927614,0.017020468,0.001536377,0.232988602,0.005240804,0.001580687,0.000575105,0.006779782,0.001534298,0.00264692,0.001021451,0.017212953,0.002512633,0.01012516,0.00193166,0.029180292,0.001530581
0031_LEFT_MDdc,0.021853064,0.003000672,0.000899533,0.03782122,0.008049367,0.117092032,0.013561322,0.01655949,0.008633425,0.012715773,0.005026693,0.015400028,0.002952275,0.038846706,0.010156263,0.030042842,0.008027362,0.033338338,0.020534993,0.121211197,0.029427293,0.051418375,0.012283322,0.011669325,0.001696566,0.004128395,0.009033958,0.002049493,0.040232639,0.006038083,0.007835172,0.002351653,0.023291424,0.004389542,0.005121687,0.002558647,0.064853211,0.009181756,0.010190428,0.002813765,0.007184107,0.001755675
0032_LEFT_LGN,0.01564403,0.004106565,0.000722063,0.124808303,0.008517119,0.035821303,0.005179988,0.011334257,0.004568698,0.00505035,0.002419767,0.020476227,0.002703594,0.088002565,0.007719152,0.006162994,0.00241271,0.038249875,0.006496286,0.170922981,0.022861291,0.100307162,0.010246964,0.028053987,0.001127957,0.005963964,0.014781382,0.001961104,0.156181947,0.012329576,0.003444272,0.00097757,0.010349325,0.002159129,0.003547754,0.001421503,0.029674893,0.003717886,0.007879923,0.00167721,0.023364356,0.002606739
0034_LEFT_Hl,0.037360905,0.003652547,0.001438976,0.037335423,0.011824099,0.10486453,0.026753729,0.025750866,0.011311407,0.018875742,0.010031423,0.011497231,0.010003933,0.029862155,0.014770288,0.020810879,0.007913443,0.057472445,0.024581922,0.177275784,0.095334315,0.053398003,0.026530539,0.0097311,0.005804302,0.005757305,0.009534542,0.003957269,0.029011411,0.012963334,0.004610885,0.002449437,0.023834998,0.006834345,0.007701001,0.003780185,0.043426516,0.014665424,0.012880653,0.006284328,0.005529741,0.002770809
0035_LEFT_Hm,0.040537731,0.002723432,0.001680876,0.022432069,0.016136447,0.067113981,0.054370922,0.032139658,0.014408778,0.018786946,0.016771016,0.009158789,0.014736955,0.016500679,0.018308639,0.013755607,0.01324074,0.05999585,0.031110209,0.136703291,0.122530871,0.037681384,0.044764013,0.006994125,0.008480931,0.004914573,0.0065057,0.00532158,0.020396098,0.016590244,0.003236758,0.002237697,0.029946624,0.008802645,0.005544465,0.005133446,0.02302196,0.019676573,0.008682909,0.011197655,0.003911954,0.00391161
0036_LEFT_r,0.017676524,0.006822195,0.001284223,0.08802701,0.009384777,0.065326346,0.007223602,0.022137095,0.009118637,0.00843558,0.003306589,0.00986137,0.00215338,0.159449035,0.01203598,0.027074605,0.006710145,0.03703165,0.012821231,0.104368042,0.01893997,0.063812594,0.010705775,0.014315503,0.001334203,0.022371436,0.014037066,0.002751387,0.06551385,0.00592717,0.012029775,0.002495629,0.032214241,0.004734085,0.00918302,0.003001774,0.088935127,0.007106481,0.009909009,0.002426874,0.012480693,0.001851483
0037_LEFT_zic,0.028708651,0.005665892,0.001900951,0.054391378,0.014120634,0.076363304,0.009276945,0.022915588,0.011070069,0.009610444,0.004115418,0.008879292,0.002775868,0.198731656,0.022991725,0.043982468,0.011498976,0.022294925,0.016368412,0.068757247,0.021677159,0.066103949,0.015024186,0.011260112,0.001961408,0.03558357,0.014763559,0.003704894,0.030114465,0.007037765,0.01025738,0.002612106,0.032752124,0.006059785,0.013605054,0.004202401,0.067754577,0.008039737,0.01369057,0.003864268,0.007303385,0.002441116
0038_LEFT_Pa,0.037179808,0.003753585,0.001874511,0.022318437,0.018290459,0.05784507,0.030522,0.012039679,0.009790944,0.005252893,0.005314501,0.03043379,0.011900654,0.015414282,0.016752195,0.005637955,0.004800766,0.077102319,0.010476024,0.264838479,0.118092929,0.048802367,0.031460499,0.015771699,0.005489426,0.005385108,0.007918523,0.005871449,0.046822822,0.020257064,0.002045551,0.001817174,0.010094932,0.004976349,0.003874292,0.003354333,0.020671184,0.013959921,0.010388768,0.007812883,0.006654528,0.004595909
0041_LEFT_RNpc,0.031604155,0.005501322,0.001866823,0.079057769,0.027195658,0.060142204,0.012053962,0.020223305,0.011423493,0.01210488,0.005163583,0.01167216,0.004540705,0.108887585,0.042878636,0.017097886,0.006006934,0.031690055,0.015472315,0.070424679,0.030471647,0.06758211,0.021585493,0.012967436,0.002995911,0.107536998,0.013051831,0.004168237,0.036527128,0.011590889,0.005264691,0.002216824,0.018835596,0.005162246,0.008518589,0.003718448,0.041083905,0.010313969,0.014140099,0.005293168,0.009153911,0.00430258
0043_LEFT_4th,0.029392716,0.003629922,0.001568911,0.04192667,0.029786745,0.033398541,0.016427929,0.012196399,0.010091878,0.009178033,0.00581577,0.014217972,0.005962322,0.096002849,0.046857301,0.011346984,0.005721919,0.024854771,0.012021634,0.058215084,0.03696225,0.058725278,0.026435925,0.012463879,0.003850179,0.246546179,0.008880651,0.004037303,0.029655601,0.013095011,0.003803899,0.001715413,0.013257224,0.004749858,0.005720568,0.003502259,0.02457223,0.010147997,0.012192351,0.006871358,0.009382722,0.005291784
0044_LEFT_SC,0.017602359,0.005328208,0.001600433,0.131841105,0.0277893,0.02482239,0.012215835,0.038211359,0.012038143,0.005567465,0.003612663,0.020086158,0.007018402,0.042307918,0.020474987,0.007440416,0.004012256,0.072705579,0.009262409,0.077647305,0.039495761,0.068531344,0.023246734,0.019203345,0.003847482,0.074772685,0.017375246,0.004551148,0.079320981,0.019993786,0.003491253,0.001701345,0.011339513,0.003988419,0.005789794,0.002832224,0.027461221,0.010669787,0.010174589,0.00428473,0.015674594,0.005542624
0045_LEFT_IC,0.013184776,0.003294078,0.001857648,0.113080706,0.067508405,0.01338888,0.011532074,0.014047577,0.023587313,0.002946063,0.002981,0.016907026,0.010883687,0.055629263,0.037409866,0.003892783,0.004071758,0.038117013,0.005732582,0.035677394,0.0375046,0.037091738,0.034094789,0.012616311,0.005172008,0.262433685,0.008575781,0.006592053,0.028446128,0.024100176,0.00231212,0.001623707,0.006170187,0.003762592,0.002714334,0.002890702,0.012530486,0.011879898,0.005669094,0.006006597,0.009122275,0.008362139
0070_LEFT_SNpm,0.05221384,0.00506525,0.001699836,0.085482699,0.02504084,0.053456924,0.011920043,0.019870453,0.010760693,0.022270224,0.006007162,0.016660899,0.003895867,0.110353466,0.03527888,0.013442404,0.004662845,0.031929147,0.017617836,0.089101868,0.030057235,0.082668521,0.018232395,0.015971698,0.002386,0.065917059,0.014856913,0.003643606,0.039732939,0.01147297,0.004066827,0.002302439,0.015612657,0.005044971,0.007842381,0.003308777,0.028773438,0.011199699,0.020388091,0.004298586,0.009869942,0.003379407
0103_LEFT_VLps,0.019970687,0.003226232,0.000790229,0.068659345,0.007136814,0.099325819,0.007146368,0.014443541,0.007435748,0.006828879,0.002915108,0.014154728,0.001933063,0.075251142,0.009304171,0.021733183,0.007041096,0.024207308,0.011513078,0.193998412,0.019804896,0.07215022,0.009292877,0.01888554,0.001099313,0.004885698,0.011348762,0.00181985,0.095558567,0.007311846,0.011357705,0.00227732,0.024094849,0.00423113,0.005172783,0.002521676,0.111683302,0.006989549,0.009632352,0.001960812,0.013051229,0.001738333
0104_LEFT_csl,0.025333233,0.00270744,0.000845996,0.040192155,0.009459618,0.14598724,0.013133639,0.019345709,0.008824696,0.012047643,0.00459226,0.022351147,0.002951422,0.022133916,0.010714496,0.027445608,0.010124492,0.038517088,0.021934362,0.248293691,0.030308941,0.068061151,0.01197403,0.016297852,0.001565776,0.004326038,0.01113484,0.002167913,0.06739854,0.006827183,0.004262371,0.00221237,0.015909396,0.004337607,0.004499924,0.002686,0.056107063,0.011012341,0.011254444,0.002836235,0.01079303,0.001805128
0105_LEFT_cl,0.015479196,0.003513256,0.001262479,0.05410804,0.013646915,0.085623445,0.016144715,0.017520017,0.010987532,0.009001806,0.004095661,0.008290602,0.003030823,0.099530778,0.018473031,0.032587052,0.010740145,0.025694926,0.015007335,0.097676477,0.029444786,0.039853825,0.013174399,0.008722601,0.001626522,0.006883009,0.010251049,0.002984724,0.03213479,0.007282559,0.020584252,0.004359192,0.04435631,0.008273463,0.010435785,0.004566361,0.189337813,0.019060833,0.007979087,0.003136016,0.007111282,0.001989081
0106_LEFT_cim,0.038804988,0.003424831,0.001488923,0.024741642,0.017260819,0.07314375,0.031394086,0.013804793,0.012433564,0.010896458,0.006750413,0.018946591,0.010025426,0.019061378,0.015211285,0.011048154,0.006062261,0.102538003,0.013554644,0.207466417,0.110941526,0.050658496,0.029284299,0.012582149,0.004717833,0.005446057,0.007894777,0.005053817,0.041824402,0.021582743,0.003045332,0.002359525,0.012803112,0.005657711,0.005250094,0.003398171,0.030392814,0.019312795,0.009963318,0.006495613,0.007505846,0.004795444
0122_LEFT_RNmc,0.034161652,0.005057456,0.001706119,0.055074555,0.019207969,0.087967087,0.011095603,0.020594051,0.0102152,0.012965538,0.004815312,0.012952077,0.003304968,0.102727387,0.031298796,0.023571461,0.007112212,0.026332223,0.018919352,0.073069065,0.026273858,0.072777189,0.017047097,0.013259333,0.00236598,0.126518743,0.012381972,0.003562492,0.03510787,0.008728211,0.005605732,0.002098758,0.021609322,0.005090151,0.009698107,0.003566564,0.042427263,0.008723604,0.016109726,0.004062518,0.009010996,0.003407914
0127_LEFT_pt,0.0394817,0.005122323,0.000907616,0.023375832,0.009979223,0.090918805,0.02081068,0.010307776,0.00594093,0.008656866,0.003996806,0.044414007,0.010278368,0.017801334,0.009282631,0.006728471,0.003239423,0.046451008,0.011508185,0.347404366,0.075186981,0.064409975,0.018221331,0.020053541,0.004348236,0.004056921,0.010055077,0.003285933,0.05392891,0.01045002,0.001928096,0.001073287,0.010380961,0.003056156,0.00398338,0.002191875,0.02250648,0.008179011,0.013859469,0.005028122,0.007022632,0.002348905
0128_LEFT_AD,0.040915376,0.007247008,0.000766201,0.030156242,0.006140358,0.089006625,0.00913437,0.010093385,0.003683636,0.00959445,0.003834963,0.04988933,0.004025623,0.025823105,0.006751593,0.006580421,0.002210441,0.018304065,0.010161463,0.419509133,0.033566972,0.077456172,0.010655032,0.021239217,0.002090419,0.002571278,0.015994596,0.001987214,0.057432086,0.004839904,0.001539583,0.000752699,0.019760864,0.002284465,0.009403256,0.001582095,0.022865784,0.003994445,0.024447025,0.002923192,0.007155504,0.001417855
0129_LEFT_pcn,0.035793848,0.003993178,0.001088577,0.034508652,0.013048197,0.086849217,0.018942555,0.01660102,0.007460292,0.008999188,0.004655371,0.027338173,0.010675886,0.025833151,0.011348137,0.009744168,0.004640879,0.072999158,0.014973082,0.234024578,0.08514901,0.066319074,0.023013029,0.016721072,0.004624836,0.004894833,0.010984864,0.003929325,0.056756635,0.016802114,0.003037075,0.00172964,0.011212015,0.004145066,0.004681145,0.002611721,0.037052341,0.012479249,0.013502562,0.005292093,0.008661669,0.003934966
0130_LEFT_clc,0.046046273,0.004653066,0.001153259,0.033274861,0.011146247,0.088907055,0.017827897,0.016146424,0.006976304,0.010459156,0.004252778,0.032006768,0.009130716,0.025737623,0.00931002,0.0102726,0.003684652,0.067373965,0.014098769,0.248820461,0.075292646,0.074896253,0.019579743,0.018862044,0.003718834,0.005104529,0.012854033,0.003726266,0.055494452,0.013749376,0.002378732,0.001144703,0.011592585,0.003283638,0.005823123,0.002174614,0.030384149,0.007915809,0.018655659,0.004662959,0.009245383,0.003175127
0131_LEFT_Re,0.040914933,0.004924991,0.001439473,0.052683585,0.019637152,0.082805431,0.015598727,0.01865633,0.008566291,0.009865031,0.005044855,0.019453973,0.007885864,0.051757435,0.018614441,0.011018003,0.004688857,0.066616863,0.015329545,0.154771996,0.067128292,0.064000796,0.022274705,0.015385728,0.003964518,0.033293533,0.012698634,0.004138855,0.049631978,0.012526029,0.003512534,0.001754084,0.01409666,0.00469526,0.005136856,0.003251357,0.049285567,0.013735207,0.012915875,0.005874551,0.009491141,0.003284271
