D99_index,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
827,0.013243742,0.001113751,0.008840994,0.002410311,0.037574108,0.003273009,0.017331626,0.005120406,0.012491741,0.002376881,0.008474894,0.000607379,0.010372569,0.004249919,0.022591868,0.006107661,0.038796717,0.015593988,0.017685719,0.006111487,0.037651949,0.004508793,0.23989023,0.000867353,0.014592055,0.001379536,0.001429674,0.087485571,0.001734383,0.027344659,0.001094341,0.001701539,0.00789491,0.032863415,0.002842694,0.045573673,0.004122796,0.012964726,0.001096114,0.226027319,0.000790528,0.015499437
828,0.027877501,0.00122249,0.00257028,0.004970885,0.017519613,0.01588611,0.059917288,0.009039011,0.016574502,0.040063094,0.197187129,0.002083072,0.00685546,0.007071226,0.02193235,0.005596522,0.015468341,0.012558037,0.052529254,0.015036903,0.042192461,0.028256424,0.142669969,0.002426063,0.008779028,0.002106657,0.002726912,0.013821788,0.005505594,0.017670215,0.001177783,0.002732125,0.007518258,0.012020739,0.003150342,0.008928986,0.004578731,0.013634355,0.012900925,0.131984623,0.001397991,0.006557401
830,0.01840476,0.000647601,0.004430815,0.001365375,0.014681075,0.001736134,0.005999905,0.001975745,0.01539731,0.001203475,0.006164529,0.001084099,0.25953475,0.001606897,0.006688343,0.001103389,0.004235862,0.011548677,0.003505315,0.004728469,0.067325825,0.005057137,0.067216941,0.001396538,0.29721197,0.003661661,0.001008985,0.055071079,0.001880401,0.021336592,0.000347734,0.000625279,0.00130301,0.004806453,0.000570296,0.007590956,0.000950872,0.002579284,0.001199242,0.076513134,0.000618451,0.019863793
831,0.004878715,0.003525607,0.001431125,0.005805652,0.006362134,0.017620117,0.02373956,0.101839775,0.206588011,0.020378559,0.04540891,0.001620807,0.003729975,0.0301663,0.025338986,0.049410034,0.042602295,0.009785509,0.030975733,0.011260049,0.017858962,0.013716067,0.014780853,0.00148037,0.001193983,0.00214648,0.003203627,0.002429237,0.0039838,0.003718939,0.046899705,0.050006771,0.051654202,0.013978617,0.014436045,0.005855039,0.056511099,0.049660539,0.003590037,0.003554507,0.001143312,0.001344843
834,0.020625761,0.00131359,0.001809894,0.005476849,0.012548102,0.027246948,0.062753678,0.011466387,0.024976434,0.075016291,0.240725152,0.002241258,0.004019682,0.00777934,0.016566193,0.00647837,0.015159541,0.011471279,0.103127504,0.01791487,0.033384041,0.041244362,0.09229311,0.002557204,0.003313597,0.001927673,0.002861694,0.004598817,0.005662297,0.011175846,0.001438598,0.003358353,0.008471629,0.009873329,0.003350379,0.005503068,0.004906662,0.013148106,0.01801226,0.0625754,0.001470926,0.003653133
835,0.004349051,0.001971674,0.041291981,0.00401153,0.117134782,0.00144445,0.004097889,0.004853199,0.010247369,0.001016579,0.002368042,0.000818939,0.009991753,0.003097525,0.011662547,0.001092115,0.004731532,0.059297487,0.003652514,0.00725937,0.028489785,0.005528302,0.078128858,0.001479102,0.028664182,0.001375324,0.002867644,0.338441195,0.003440179,0.071845954,0.000820671,0.001380747,0.002891444,0.015089121,0.001350134,0.028633399,0.00139472,0.003569808,0.001274162,0.031545717,0.001602692,0.071150344
836,0.005928829,0.013911964,0.005269947,0.02525948,0.022902681,0.006984797,0.013457554,0.060371704,0.24559207,0.006338771,0.022717799,0.002767131,0.010107095,0.022857353,0.018202022,0.006022672,0.006764772,0.156296373,0.027574774,0.045573976,0.04791569,0.025031513,0.02507288,0.005477729,0.003308955,0.007107953,0.015589723,0.009295777,0.013729448,0.011182267,0.015769056,0.010861353,0.025422022,0.009639377,0.009776711,0.004713234,0.008982362,0.007174564,0.006680784,0.003883245,0.007083745,0.006827229
837,0.00643,0.004027502,0.004091885,0.01375167,0.030572825,0.005968493,0.014222733,0.032285148,0.262677837,0.005331507,0.017820317,0.0028616,0.008531611,0.010322578,0.017039165,0.005267732,0.012560363,0.239156829,0.019757819,0.025982555,0.03361534,0.025059636,0.040771336,0.007044134,0.003846478,0.016257721,0.008539598,0.009313618,0.023222845,0.02580052,0.004538067,0.00491186,0.008128343,0.006011219,0.003571177,0.004248451,0.005159643,0.006461012,0.004077746,0.004125866,0.010810969,0.013250376
838,0.011052709,0.000493378,0.002312089,0.001606187,0.011034286,0.009581371,0.105439934,0.006509282,0.015924885,0.011555903,0.042837598,0.000692282,0.006176261,0.002188163,0.006836001,0.004991157,0.023158508,0.00750876,0.104709491,0.004551658,0.025990824,0.009853524,0.376904467,0.000812713,0.007470312,0.000972008,0.000914016,0.023749154,0.001768815,0.016906423,0.000560803,0.001065319,0.003217463,0.010364898,0.001288066,0.014821794,0.001909393,0.00413964,0.002520105,0.108597825,0.000531293,0.007995249
839,0.030428022,0.000832221,0.004296618,0.002847938,0.015500228,0.002678112,0.008386179,0.003102167,0.019511671,0.001648153,0.003949691,0.002958209,0.248360512,0.002603627,0.009102681,0.001342714,0.003012773,0.029400918,0.004305744,0.009861873,0.117095964,0.010208909,0.121337115,0.003700833,0.18166498,0.003813917,0.001850403,0.024400365,0.004744388,0.055137032,0.000454041,0.000652519,0.002183293,0.00371871,0.000823063,0.003628706,0.001486347,0.003843725,0.002193078,0.033324696,0.001850236,0.031227936
840,0.006374625,0.003364451,0.03502336,0.007139338,0.038371138,0.002334865,0.005616026,0.008521781,0.01670069,0.001360166,0.002544127,0.001653887,0.008321938,0.005092233,0.013143988,0.001795718,0.003803545,0.146922328,0.004313566,0.014835156,0.038379439,0.01216015,0.07932424,0.003739822,0.081601909,0.002566141,0.005481364,0.05662491,0.010648731,0.116258125,0.001199969,0.002839551,0.004717669,0.019525222,0.0022698,0.012594031,0.00221161,0.004821939,0.002223376,0.011317201,0.005667528,0.222607047
843,0.009550552,0.008323235,0.011057935,0.019246562,0.082096725,0.007410987,0.01727445,0.029614363,0.151787215,0.004915592,0.010510894,0.001947116,0.003983686,0.023712081,0.077766462,0.008697263,0.024372874,0.098791894,0.016739478,0.02570077,0.048582132,0.017830896,0.044881685,0.004439297,0.00428714,0.010264757,0.012468898,0.021186709,0.009914507,0.021578635,0.012976395,0.033431415,0.023021759,0.020980267,0.012407335,0.012763994,0.011951218,0.022100349,0.004210891,0.00760407,0.005002213,0.011538511
844,0.005083114,0.002812583,0.044509184,0.004697243,0.127006393,0.002723637,0.008801034,0.00746143,0.017807314,0.001421702,0.00337624,0.000592386,0.003507385,0.007316729,0.082469726,0.003761007,0.04578769,0.020802223,0.008020221,0.007406414,0.021308519,0.004781624,0.05819272,0.000889295,0.004912824,0.001514788,0.002736568,0.115309378,0.002164187,0.018001874,0.00179843,0.004139763,0.008763321,0.11027023,0.003665025,0.179069968,0.004654355,0.018173932,0.001253048,0.020568509,0.000873967,0.01488218
845,0.003948578,0.004757155,0.055095087,0.008748955,0.13728588,0.002397034,0.005346637,0.011212221,0.024754596,0.001539561,0.002607367,0.001213891,0.003976216,0.009043493,0.032419052,0.002700964,0.013106732,0.066248511,0.005057671,0.013713323,0.024865009,0.00893559,0.048067042,0.002055255,0.006708194,0.001750399,0.005845685,0.264454598,0.005361834,0.034813792,0.002552587,0.002852086,0.009622933,0.040440521,0.005405435,0.069960849,0.004467548,0.008774199,0.002165414,0.017943565,0.002072586,0.031765578
847,0.004516686,0.009241149,0.004780102,0.018106346,0.018940831,0.006740524,0.018441339,0.061594898,0.376449619,0.008690504,0.03943238,0.001529777,0.011529538,0.025033403,0.017107556,0.006329402,0.013519492,0.048791775,0.037844375,0.026148277,0.040931065,0.012335,0.024284947,0.001907812,0.002651029,0.011344277,0.00786035,0.005336079,0.004899945,0.007534885,0.022314029,0.018851668,0.028130997,0.009817329,0.011117577,0.005296905,0.011753804,0.00806607,0.00382668,0.003497187,0.002279324,0.003873006
848,0.045363468,0.000814885,0.006462716,0.002760647,0.02496253,0.005020122,0.015051952,0.003237256,0.013086452,0.001640516,0.008427933,0.00248838,0.150008325,0.003554453,0.012516313,0.002683727,0.006672784,0.018826305,0.008815074,0.012054894,0.11592734,0.008997114,0.114271697,0.002578492,0.141936071,0.004362094,0.001161694,0.0726164,0.003329321,0.038964446,0.00056899,0.001148411,0.00226899,0.00706442,0.000614463,0.011782064,0.00270445,0.005534866,0.002149006,0.09069694,0.000767112,0.033094149
849,0.021340585,0.00083097,0.001673245,0.003490089,0.011781726,0.021193777,0.132607302,0.009682184,0.028535454,0.02749235,0.078227345,0.001756036,0.004660558,0.005287378,0.011617331,0.006077739,0.017038664,0.010960776,0.153933108,0.013147153,0.042797695,0.026187828,0.225827993,0.001771631,0.006421004,0.001717846,0.001627064,0.008044518,0.003665154,0.015942226,0.001058831,0.002883093,0.005710588,0.00903757,0.002307555,0.005793058,0.003720874,0.009603647,0.006720898,0.054830641,0.000941442,0.00569272
850,0.005699603,0.008716124,0.110656755,0.013585612,0.052973835,0.004002176,0.006977251,0.016589416,0.061732253,0.00242829,0.004054021,0.001710372,0.002475115,0.012922661,0.043913367,0.004126791,0.00902285,0.143991911,0.007226846,0.022791411,0.033360869,0.014563818,0.036180005,0.003271868,0.004197298,0.003367513,0.009658453,0.029957701,0.008644206,0.0188529,0.003786178,0.023889564,0.014329278,0.125028944,0.00777077,0.051070485,0.005374058,0.014906804,0.003664865,0.006660619,0.003929534,0.047816606
851,0.006599906,0.012516916,0.11088543,0.017685794,0.049110197,0.004845895,0.008379017,0.021136532,0.068104935,0.002896327,0.004870865,0.00187013,0.002456506,0.016856434,0.046359448,0.005219184,0.010541614,0.116106984,0.008660755,0.029854068,0.041271379,0.017232512,0.032559996,0.003470086,0.003223278,0.00368455,0.013016164,0.024554874,0.00864837,0.015495396,0.004729434,0.026540403,0.019623059,0.116600798,0.011752837,0.048656336,0.006370871,0.017454253,0.004693115,0.006954086,0.004132743,0.032216983
852,0.005736643,0.00176278,0.005240832,0.003402102,0.008924108,0.015859706,0.065784048,0.0159613,0.06152152,0.005404965,0.015241143,0.001044923,0.001344206,0.012210599,0.037620418,0.040027904,0.305709395,0.007846438,0.061431074,0.008797874,0.012734534,0.00956771,0.026444376,0.001151934,0.000979342,0.001675928,0.002045349,0.004429876,0.002683777,0.005468004,0.006082471,0.038427068,0.022893996,0.056627154,0.008396316,0.024155035,0.015453875,0.072862779,0.002123041,0.004827414,0.000842101,0.002658485
854,0.012857898,0.001886406,0.00812564,0.005847781,0.040704972,0.002819596,0.009344129,0.00636139,0.017731393,0.001782631,0.003586697,0.002079337,0.011666552,0.004237635,0.014803851,0.001712456,0.004862301,0.142186895,0.006981953,0.014461106,0.055667693,0.014408673,0.154578729,0.004396509,0.022413978,0.003705556,0.003851834,0.035498867,0.013249352,0.227752428,0.000999388,0.002617492,0.003596893,0.006954974,0.001715527,0.007123178,0.002176633,0.005546603,0.002199424,0.014630171,0.005616952,0.130211446
855,0.009700464,0.001968575,0.018685879,0.004085012,0.061996955,0.002392302,0.008537748,0.006440176,0.014537558,0.001201071,0.002843983,0.000545805,0.010040111,0.006353908,0.037710472,0.004033623,0.125406357,0.026312317,0.006463005,0.005989469,0.033916093,0.004434729,0.145419937,0.000921013,0.009688402,0.001665844,0.002572932,0.083575102,0.002109757,0.05666009,0.001438404,0.003011311,0.008746569,0.072956697,0.003659976,0.135878378,0.004519167,0.01671634,0.001072256,0.039853497,0.00089963,0.026140206
857,0.006421752,0.001403314,0.00246778,0.00404909,0.009892642,0.018231086,0.173415577,0.013983315,0.114013202,0.008536869,0.033009053,0.001168992,0.002243104,0.010767813,0.022396046,0.022437397,0.091526176,0.010069352,0.174641452,0.010632522,0.020318469,0.012965315,0.037292676,0.00137802,0.001623065,0.001396734,0.002055961,0.00380866,0.003175114,0.007584839,0.006549849,0.0622889,0.018795482,0.020454561,0.005157186,0.010311409,0.010331817,0.031964924,0.002859258,0.006584646,0.00097666,0.002887402
858,0.004252162,0.005438409,0.115958782,0.006460322,0.092263585,0.002979939,0.009264922,0.011785383,0.024284999,0.001811414,0.003878031,0.000806643,0.002869018,0.008672918,0.063304768,0.003621437,0.037990642,0.027494615,0.008546043,0.011425806,0.023108108,0.006599089,0.048885556,0.001279546,0.005073897,0.001886953,0.004378752,0.089710757,0.002901182,0.015612713,0.002766154,0.00399013,0.011252743,0.119060127,0.005143199,0.16775487,0.004526554,0.012240739,0.001830715,0.014086136,0.001239938,0.017864362
859,0.00549512,0.004751294,0.076045241,0.008825745,0.061068628,0.002625239,0.006017239,0.013861679,0.022286538,0.001640382,0.002763526,0.001564558,0.005675645,0.006594859,0.013765095,0.002261413,0.005580819,0.156109866,0.004936448,0.017874456,0.033555779,0.012776781,0.059119938,0.003593393,0.04378905,0.002306242,0.007140664,0.105811236,0.010762132,0.049788881,0.001912973,0.002467658,0.005969684,0.033263422,0.003023057,0.025281686,0.002684611,0.005100654,0.002566931,0.010031227,0.006590007,0.162433835
861,0.011453529,0.000833686,0.001443432,0.002996198,0.007189954,0.018454655,0.20466171,0.010475152,0.074605523,0.015314928,0.040000336,0.001489769,0.002697462,0.006413789,0.013660142,0.009716097,0.042650191,0.007745019,0.214300593,0.010838701,0.025663215,0.016411138,0.154538214,0.001402675,0.002191076,0.001267427,0.001488799,0.003524439,0.003136228,0.009666042,0.001777856,0.005875849,0.007598399,0.016414563,0.003008551,0.010629619,0.005196234,0.014864655,0.004079238,0.012289444,0.000786331,0.003343207
863,0.004514161,0.012718575,0.031085033,0.019578277,0.04601674,0.006146836,0.009602876,0.023333571,0.046821126,0.003633333,0.005860374,0.001277957,0.001568593,0.028170482,0.088063779,0.007817,0.018886251,0.027862427,0.011416997,0.030676777,0.040272295,0.013255368,0.01946142,0.002116656,0.002083621,0.005900913,0.011993557,0.018201055,0.004640816,0.007848021,0.0094106,0.208937553,0.034891606,0.069358772,0.019521069,0.025758418,0.014030434,0.054754591,0.004508278,0.005204848,0.002117713,0.007166598
864,0.012087511,0.000354901,0.002055847,0.001023312,0.007670254,0.001104343,0.002999492,0.001041017,0.009237034,0.000563089,0.001764138,0.000926128,0.133292717,0.001090536,0.003487478,0.000525433,0.001255063,0.009448525,0.001351392,0.003121976,0.055777835,0.0035376,0.044469944,0.001212001,0.5890488,0.001311813,0.000684377,0.023825324,0.001461988,0.019105755,0.000184355,0.000246599,0.000765234,0.001781987,0.000265435,0.002121668,0.000609331,0.001393541,0.000833466,0.027676076,0.000574716,0.030439513
865,0.013259836,0.000879445,0.000858439,0.00410493,0.005313695,0.04791765,0.054292371,0.019669131,0.025131704,0.108545475,0.19563769,0.00188672,0.002204215,0.005388107,0.007241145,0.007088264,0.008503395,0.007151102,0.219449457,0.014068698,0.022724767,0.061302117,0.074069654,0.002244214,0.001519525,0.00108301,0.002169393,0.002492244,0.004740833,0.005840843,0.00118675,0.002739912,0.006945897,0.004596292,0.002660436,0.002811303,0.003870137,0.006167016,0.016167633,0.02517515,0.00128641,0.001915054
866,0.004951425,0.002898426,0.031178762,0.006068145,0.118243876,0.002569115,0.006909469,0.008132145,0.016811845,0.001371336,0.002905312,0.000853564,0.006328876,0.007770137,0.049351203,0.003234484,0.017520587,0.042661148,0.006033911,0.009203534,0.027143079,0.006327668,0.066542725,0.001398135,0.011311334,0.001742787,0.003850469,0.262254743,0.00350374,0.050357302,0.001931815,0.003667599,0.008356545,0.044808481,0.00422639,0.081838404,0.004668778,0.01466913,0.001545865,0.028381661,0.001420547,0.034621734
867,0.020635209,0.00114507,0.001555063,0.004706176,0.012944327,0.030178191,0.12132451,0.013997102,0.046556742,0.042957639,0.105961606,0.001827772,0.004060103,0.006601316,0.017323216,0.008502962,0.021364737,0.011789394,0.165305516,0.014515747,0.038177777,0.036582186,0.142021786,0.002074106,0.003907056,0.001867152,0.00216549,0.00488581,0.004886828,0.013247922,0.001856041,0.008660547,0.008296664,0.00851397,0.002981066,0.005149693,0.004819599,0.01279033,0.009716622,0.031195851,0.001227416,0.004608986
869,0.006063749,0.001351288,0.00071244,0.004520695,0.004523938,0.050432297,0.051327543,0.0551587,0.200695673,0.055314126,0.121436504,0.001553137,0.002214142,0.006646421,0.005726866,0.033148822,0.014878919,0.010514562,0.188963536,0.010915757,0.016338667,0.036909969,0.036828,0.002216495,0.001045449,0.001649387,0.00289847,0.001570371,0.006067253,0.00462481,0.004357211,0.00558012,0.01713879,0.004316227,0.005900062,0.002319173,0.007686514,0.00583265,0.006673413,0.004459994,0.001739184,0.001420709
870,0.004072562,0.009194923,0.031875451,0.017111673,0.045000876,0.006822669,0.010797307,0.028116767,0.069252944,0.004730053,0.006946217,0.001352517,0.001426077,0.030671184,0.099786594,0.009383947,0.022892264,0.022171647,0.012529799,0.025816219,0.033112287,0.011793432,0.017135345,0.001899071,0.001718307,0.003849006,0.008902941,0.018102249,0.00431855,0.00767683,0.012750794,0.125824568,0.038124587,0.077885868,0.017894005,0.075607952,0.019033156,0.052771056,0.003783409,0.004028365,0.001844674,0.007118753
871,0.012568086,0.001714482,0.005031301,0.006096048,0.012254529,0.033069947,0.105761682,0.018996579,0.041252254,0.014105072,0.022446848,0.002322678,0.002472227,0.014937609,0.027414997,0.041966267,0.125567125,0.012060092,0.115777224,0.018638453,0.023048018,0.019627254,0.081379182,0.002220523,0.001526767,0.001655176,0.003269716,0.006402199,0.00552182,0.013948772,0.004141346,0.008118897,0.026991064,0.056945443,0.007984611,0.03203195,0.014460395,0.040024078,0.003984748,0.009525468,0.001419373,0.004374641
872,0.012987541,0.001013869,0.00336793,0.003349032,0.015008129,0.002474757,0.008138315,0.004314876,0.058763665,0.001921295,0.005908778,0.001842487,0.413071413,0.002490525,0.010296043,0.002028858,0.005675965,0.044670757,0.0054606,0.00894563,0.096544716,0.008684999,0.084314546,0.002649879,0.053511183,0.003722328,0.001944813,0.022746722,0.005261822,0.050137183,0.000729706,0.001090873,0.00284738,0.003691358,0.000944221,0.004258946,0.0015135,0.003807986,0.001850561,0.029501213,0.001688397,0.016677452
873,0.006230098,0.00283701,0.043249081,0.006110223,0.062229059,0.002044366,0.005723652,0.00715977,0.013963924,0.001174985,0.002326052,0.001301572,0.016344766,0.004165849,0.01002231,0.001485853,0.004442967,0.100660047,0.004144524,0.011073096,0.04189164,0.009182362,0.112307189,0.002810121,0.064144125,0.002025691,0.00453288,0.13814805,0.006813997,0.125503114,0.001142812,0.001597741,0.003492382,0.021083208,0.001586256,0.022121894,0.001874075,0.00458541,0.001891341,0.018227019,0.003295109,0.127792332
874,0.018595229,0.000873184,0.002561651,0.00376271,0.016902258,0.002972705,0.01157311,0.005243866,0.070793613,0.002001052,0.00604925,0.002864584,0.310103842,0.003169558,0.009358354,0.002325268,0.005275854,0.046916251,0.006753073,0.009954807,0.154862967,0.011017277,0.079836974,0.004192822,0.066435626,0.003145924,0.001837025,0.015378241,0.006817797,0.071265859,0.000819278,0.001085319,0.003674389,0.003189787,0.000991031,0.003033793,0.001842673,0.004517768,0.002220367,0.020501005,0.002428187,0.019246685
875,0.009947893,0.000592584,0.001773545,0.002267624,0.009304744,0.017439241,0.12440324,0.012048212,0.029298783,0.021624328,0.061708288,0.00101045,0.003040683,0.003402622,0.011117711,0.00803999,0.031051898,0.006846479,0.191003592,0.006663969,0.024715282,0.015071495,0.269068319,0.001035171,0.004060431,0.000920924,0.001122246,0.009326431,0.002384107,0.011653921,0.000985425,0.002448689,0.005504944,0.015256419,0.001978431,0.018892206,0.003254397,0.009339873,0.003995847,0.042612805,0.000633075,0.004823755
876,0.009299213,0.006246495,0.017184332,0.014147757,0.082310251,0.004998857,0.011978925,0.015681038,0.066879924,0.002899102,0.006121107,0.002989287,0.003494033,0.011054672,0.044629487,0.004732463,0.011884429,0.226662761,0.010249048,0.027590553,0.043121476,0.022071571,0.058579131,0.006891957,0.004581029,0.006048892,0.010305892,0.03549,0.018113282,0.039937602,0.004440547,0.020133438,0.011435185,0.021825538,0.006445217,0.013479997,0.005342893,0.013640844,0.004040937,0.009149767,0.010640482,0.062668222
877,0.005447874,0.001581103,0.003239427,0.004249631,0.010640528,0.01511935,0.092210979,0.013817713,0.08274854,0.005898511,0.037987056,0.000878432,0.00188341,0.013260443,0.033551451,0.030656861,0.169341136,0.009462794,0.103763601,0.009390004,0.018292721,0.009820178,0.024880671,0.001159549,0.001407776,0.001836766,0.002189719,0.004232459,0.002789493,0.00806672,0.007375259,0.12538851,0.025457884,0.033207023,0.006225698,0.013915758,0.013183075,0.047018534,0.002027572,0.005143664,0.000832227,0.002921998
879,0.03509746,0.001219835,0.006140321,0.003700461,0.037173918,0.002881898,0.011087778,0.003134209,0.010584509,0.001953076,0.005219698,0.002196253,0.040265849,0.003623192,0.019094317,0.001660329,0.004862554,0.030888813,0.005393724,0.00970583,0.167004715,0.01120658,0.124016812,0.003830792,0.089591119,0.003207866,0.001977738,0.099629872,0.005208005,0.078328208,0.000575353,0.001152385,0.003407069,0.006834653,0.001003307,0.008873883,0.00185839,0.006726678,0.002305737,0.129720373,0.002062778,0.026143256
880,0.00639192,0.002629783,0.016762619,0.006111972,0.04219172,0.002176523,0.005533278,0.007295542,0.01795033,0.001372357,0.002615207,0.001827272,0.004479147,0.004530658,0.015554329,0.00162978,0.003842426,0.190500467,0.004304496,0.015253511,0.030793283,0.012414567,0.073101429,0.003926462,0.028963633,0.002756936,0.004675694,0.043646481,0.011386902,0.115405323,0.001168638,0.003323273,0.004042625,0.010296926,0.002114084,0.009778777,0.002192483,0.004927234,0.00207342,0.008086782,0.005797509,0.293582684
881,0.003390144,0.005548891,0.014459948,0.008957303,0.026242109,0.007608401,0.010125606,0.027251143,0.057326971,0.003778174,0.006348877,0.001310149,0.000960935,0.032624116,0.114554601,0.012912211,0.021053783,0.010049959,0.011244051,0.016528674,0.015228346,0.008946796,0.011884853,0.001497747,0.000884183,0.002030028,0.004813103,0.007040941,0.003303784,0.003652206,0.018606133,0.177494816,0.046904424,0.094214849,0.013360828,0.041160666,0.038371168,0.112450822,0.002507272,0.002997966,0.001149527,0.002793125
882,0.020308762,0.001045871,0.003283098,0.003006779,0.023212341,0.006369177,0.030771534,0.004874851,0.012564378,0.013897067,0.113158743,0.000945017,0.007330364,0.003699238,0.012884272,0.00291289,0.011326833,0.013425027,0.032398145,0.006734211,0.0365032,0.010786734,0.203624111,0.001129007,0.016120628,0.001419728,0.00173604,0.047156688,0.002562118,0.017738223,0.000692778,0.001278461,0.00357577,0.009803862,0.001623335,0.011054988,0.00228446,0.006256811,0.004066438,0.288069382,0.000849035,0.009754617
883,0.005826225,0.002880183,0.028245969,0.005177618,0.08825709,0.003503515,0.011191323,0.009168329,0.023429784,0.00179829,0.003901447,0.000723694,0.00435682,0.009541927,0.082224133,0.005178951,0.064504952,0.023472413,0.009956693,0.008307274,0.025048696,0.005536533,0.06549913,0.001048228,0.005013556,0.001936107,0.002956002,0.085542924,0.002527535,0.029024205,0.00252173,0.004147676,0.011784561,0.101345643,0.004843598,0.19408841,0.007028571,0.024912811,0.001368883,0.021470681,0.000937807,0.016426268
884,0.004518431,0.005342125,0.005071249,0.009699307,0.031245548,0.00783784,0.022514205,0.033930282,0.43471599,0.008261139,0.041740242,0.001241035,0.005670305,0.017238054,0.02469711,0.010298989,0.027973625,0.04119005,0.036605111,0.014524477,0.027824157,0.011894047,0.03027627,0.002129463,0.002721791,0.006740818,0.005336214,0.009644084,0.004703006,0.009143955,0.011363959,0.018818982,0.018540826,0.009676349,0.006540208,0.006242678,0.010554402,0.011535619,0.003307923,0.003984967,0.002498986,0.005031679
885,0.025023034,0.000834478,0.002468627,0.002901701,0.016286948,0.008160982,0.083209093,0.004987659,0.012562165,0.016109192,0.13084072,0.00148778,0.00709675,0.00392878,0.01205637,0.003245099,0.010130933,0.01163922,0.059417562,0.009710142,0.039484591,0.013801565,0.254431996,0.001460294,0.010261164,0.001888432,0.0015795,0.026225412,0.003045041,0.018036011,0.000693105,0.001498428,0.003676256,0.007636482,0.001546468,0.007085734,0.002627847,0.007429046,0.005815169,0.164013208,0.000850178,0.00821869
886,0.011610163,0.001427367,0.001681002,0.005436136,0.011394607,0.033584608,0.131275469,0.023388851,0.082047949,0.029378273,0.063122777,0.001535136,0.004106575,0.007753024,0.015158615,0.012241375,0.025105077,0.012603828,0.220272092,0.013717582,0.036791332,0.028932941,0.094558716,0.002023853,0.00335209,0.001892502,0.002580409,0.004519204,0.004567975,0.012229548,0.003295677,0.021410413,0.012850752,0.00860308,0.004918189,0.005948055,0.005817631,0.013173786,0.006322258,0.016016592,0.001254174,0.004336673
887,0.020885489,0.000806406,0.003937752,0.002557465,0.01864499,0.002477781,0.010056129,0.003208555,0.043922883,0.001820911,0.006976532,0.002131414,0.29194485,0.002148825,0.010943908,0.002025948,0.006719951,0.030072669,0.005822596,0.008907077,0.110825991,0.007635672,0.084130834,0.002593847,0.131738804,0.003464667,0.001399435,0.03590681,0.004371007,0.045152064,0.000639457,0.000933333,0.002852324,0.005434612,0.000850216,0.007039125,0.001454653,0.004729559,0.001618694,0.058572509,0.001313246,0.021069806
888,0.00587582,0.001137336,0.018084083,0.002634416,0.08108112,0.00123709,0.004174924,0.002757516,0.00658054,0.000763347,0.002344967,0.000736744,0.020540799,0.002071194,0.006774573,0.000822717,0.002399173,0.043084574,0.00297783,0.005346158,0.042157348,0.004660327,0.103745514,0.00143408,0.058756408,0.001418166,0.001821108,0.370236619,0.003060261,0.071907146,0.000416349,0.000652869,0.001689867,0.006777344,0.000638298,0.012482083,0.001017776,0.002563985,0.001016007,0.05029453,0.001521201,0.059599376
889,0.041749212,0.001296693,0.003318702,0.004774073,0.025716955,0.009021666,0.04144968,0.007957948,0.02114777,0.019307895,0.160678351,0.001818386,0.011839685,0.006158596,0.02365792,0.004366688,0.016370878,0.016296332,0.033741322,0.012860683,0.058692996,0.01692982,0.152248965,0.002008649,0.016230904,0.00305131,0.002562386,0.021108708,0.004358291,0.025430354,0.001081813,0.002531893,0.005739318,0.012266652,0.00258536,0.01175889,0.003722648,0.011289083,0.006694321,0.170277277,0.001272017,0.010388681
890,0.064697602,0.001544184,0.003665619,0.007465473,0.026385236,0.010140684,0.061916082,0.009308342,0.025119987,0.016664401,0.138324824,0.002344467,0.013307288,0.010445995,0.041222699,0.005309029,0.022132831,0.022607214,0.041666547,0.018075535,0.091921396,0.018595832,0.120656669,0.002981565,0.010029817,0.006842938,0.003144823,0.012111169,0.006490614,0.025335597,0.001578141,0.003415777,0.009341428,0.018182305,0.003209967,0.013871829,0.006686775,0.021497097,0.005853771,0.072265048,0.001859868,0.007927396
891,0.004273146,0.003730021,0.001622936,0.006445493,0.008238304,0.020692495,0.024239365,0.054523353,0.135419964,0.013728426,0.017537853,0.001017786,0.001463431,0.031102571,0.023237699,0.083188966,0.074301743,0.009499339,0.032180147,0.00992867,0.011866162,0.015338898,0.013961941,0.001424536,0.000842794,0.002019653,0.004068828,0.002551369,0.003434377,0.003666352,0.035871085,0.141622302,0.055122447,0.013754619,0.018320065,0.007080624,0.053123506,0.05369454,0.004138047,0.002724942,0.001208708,0.001934194
892,0.00619156,0.00221585,0.021194044,0.004673874,0.109429265,0.002311646,0.007718942,0.005770213,0.013909724,0.001282545,0.00382861,0.000774002,0.009699685,0.004947484,0.029104107,0.002331223,0.014582917,0.037728042,0.006106733,0.007770624,0.036162333,0.005742246,0.120155624,0.001237866,0.015594236,0.001781864,0.002830255,0.269940057,0.003018036,0.072818076,0.001277851,0.002835874,0.005122706,0.030235621,0.002049005,0.048354924,0.003138888,0.012184512,0.001408183,0.049096553,0.001187351,0.035404807
