Index-HCP_MMP_1.0,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
222,0.012979054,0.015621749,0.010850546,0.027886412,0.016164777,0.008547357,0.004713475,0.008554784,0.005307159,0.00101843,0.000592487,0.00181846,0.002170882,0.085402901,0.016899335,0.007692284,0.001781711,0.013291953,0.004642864,0.02604638,0.017219278,0.036974496,0.020118326,0.006902058,0.005012217,0.004485642,0.03841463,0.025828425,0.026798524,0.017992784,0.392301493,0.038926172,0.03275662,0.011471832,0.011859684,0.009114793,0.024525952,0.005826278,0.013940576,0.004666033,0.000825133,0.000770181
223,0.003630267,0.005738123,0.010184689,0.002047787,0.002139617,0.017057805,0.010873303,0.055562181,0.027818975,0.002826923,0.002826423,0.002648258,0.00071108,0.025962167,0.01793906,0.080244894,0.049168428,0.004359244,0.019544475,0.007616111,0.006232815,0.01369448,0.010947871,0.000929992,0.001360624,0.002718143,0.00378197,0.003753125,0.004562804,0.004231497,0.223448489,0.088738222,0.009244923,0.037764678,0.004336756,0.011754795,0.145842657,0.072182058,0.006512935,0.00421447,0.000506557,0.000416142
224,0.003026081,0.017563653,0.004930485,0.00418736,0.000973285,0.021779466,0.003940401,0.006776445,0.003965627,0.000532214,0.000552482,0.000545753,0.000228598,0.047617184,0.006341799,0.096467417,0.017178364,0.002585379,0.011874666,0.005181791,0.0023414,0.022082856,0.004350522,0.001823911,0.000655184,0.004652557,0.007937559,0.001696733,0.007858544,0.001816777,0.316035012,0.02560716,0.046829727,0.018345859,0.011860731,0.00544341,0.234546754,0.021850143,0.010073246,0.001617977,0.00113136,0.000177727
225,0.017750368,0.013864926,0.010806131,0.024114674,0.021284589,0.008589554,0.006295668,0.018169281,0.009050599,0.002016298,0.001097742,0.002506123,0.00313848,0.034635216,0.016313874,0.010045032,0.002539236,0.021075426,0.005327873,0.023057842,0.019039067,0.050610402,0.032881379,0.014969428,0.007635403,0.003538152,0.039685734,0.030563083,0.045723052,0.029459939,0.358333022,0.048026863,0.008851505,0.012677903,0.005466847,0.008651535,0.020441343,0.006870629,0.01332121,0.007125696,0.001008304,0.00100215
226,0.022872872,0.019423248,0.005731124,0.029302601,0.018563948,0.010195071,0.005173739,0.007296468,0.00424261,0.001148715,0.000729131,0.004162821,0.003186892,0.017722695,0.005966548,0.005776386,0.001373332,0.061499789,0.005436058,0.024738549,0.017202969,0.119118272,0.039472713,0.023643688,0.00781997,0.002974383,0.057889314,0.025071228,0.094986269,0.034239059,0.220690829,0.017388923,0.026870227,0.009106407,0.009082802,0.003479661,0.013086491,0.003750143,0.020956539,0.007365334,0.008149043,0.00159825
227,0.012232558,0.034746973,0.006357279,0.026768923,0.009807373,0.009816588,0.003486,0.006094748,0.00363849,0.000895235,0.00052149,0.001480086,0.00138308,0.07060007,0.010490369,0.007615082,0.001395487,0.008981648,0.00478262,0.020237273,0.011520944,0.052384405,0.013741266,0.009008226,0.003275484,0.003636567,0.038014825,0.014717412,0.030804842,0.012079528,0.157718808,0.021706596,0.250743807,0.008327818,0.104132526,0.005975056,0.014549353,0.00372618,0.019044925,0.003076716,0.001996316,0.000496692
228,0.015533815,0.024244086,0.004893559,0.026935688,0.012501351,0.008948235,0.003687725,0.005422342,0.003347322,0.00085842,0.000492825,0.001947232,0.001775676,0.027001669,0.006096105,0.004804275,0.001252791,0.015301448,0.004625192,0.022119392,0.011958241,0.077702745,0.021056829,0.016283929,0.004192397,0.002552436,0.042533378,0.016212529,0.055700229,0.018449236,0.131379586,0.015850017,0.280887699,0.006848058,0.085844548,0.003835494,0.011349884,0.003083901,0.017956474,0.004393683,0.003439634,0.000620215
229,0.02030347,0.021715671,0.006796698,0.030521805,0.01784996,0.009725255,0.005323253,0.006237054,0.0044927,0.000895239,0.000679458,0.002645238,0.002794269,0.030452453,0.008224937,0.005151951,0.001317199,0.024834895,0.005349025,0.027667621,0.017349498,0.08346366,0.03120015,0.019689415,0.00649324,0.003711821,0.044913471,0.023381914,0.065996773,0.027113116,0.290174247,0.021703055,0.067758285,0.009726781,0.020483171,0.005206114,0.014540011,0.004259281,0.020025766,0.006524569,0.0032157,0.000952856
230,0.018539275,0.024816875,0.003014572,0.037873348,0.010422189,0.009843681,0.002952177,0.005523376,0.002481817,0.000831612,0.000506233,0.003650001,0.001698219,0.017284561,0.0034683,0.004762842,0.000954941,0.057488732,0.005013719,0.016904097,0.009539483,0.145033916,0.022578506,0.023897724,0.004116973,0.002464788,0.086501144,0.014145613,0.111998581,0.019254017,0.142210449,0.008948388,0.106355488,0.005114513,0.022459899,0.001885873,0.010910032,0.00230457,0.020520921,0.004011234,0.023698986,0.001184592
231,0.007793221,0.075069111,0.005866131,0.025500833,0.003433814,0.012817995,0.002488233,0.006859843,0.003373385,0.000960523,0.000473677,0.001120179,0.000430238,0.227877486,0.021378862,0.011464373,0.00143588,0.00349854,0.005705072,0.01657135,0.008556028,0.037337245,0.00420791,0.0057132,0.001019119,0.009345926,0.020902478,0.004626719,0.013766761,0.003165387,0.054428853,0.019758619,0.19861991,0.006772334,0.13614267,0.005593692,0.027359883,0.005500155,0.018102022,0.001331296,0.001041186,0.000211169
232,0.007692651,0.047818585,0.007810164,0.022290455,0.006033895,0.008673134,0.002542226,0.005695515,0.003374226,0.000833921,0.000475643,0.001053694,0.000604847,0.143883936,0.018300703,0.008469713,0.001238417,0.00444915,0.00412593,0.016843663,0.010243955,0.032019291,0.00626968,0.004360109,0.001724398,0.004829596,0.023002391,0.009384146,0.01311543,0.004891871,0.102551753,0.023157048,0.230602863,0.008476535,0.18997096,0.006779036,0.014229625,0.003378553,0.015021842,0.001690673,0.00084916,0.000288244
233,0.005113993,0.070876113,0.002222071,0.012237517,0.001523022,0.011355366,0.00214774,0.006552721,0.003446168,0.000843745,0.000406465,0.000754915,0.000285776,0.303136308,0.020403019,0.007679688,0.001185278,0.002696984,0.005096199,0.015712478,0.007341541,0.023729463,0.003050064,0.005093707,0.000422534,0.008193655,0.01044301,0.001564074,0.008337171,0.00192417,0.076398453,0.016441423,0.170240046,0.005258932,0.113092721,0.002126651,0.061976037,0.011732154,0.01109747,0.001122739,0.000700736,0.00015361
234,0.006060663,0.00977206,0.003660684,0.003824422,0.001302977,0.014246408,0.005045398,0.010782115,0.006668849,0.001019312,0.00075171,0.000596669,0.000242792,0.191870493,0.029031417,0.016030866,0.003854369,0.002070446,0.013638085,0.024985899,0.013832655,0.017685388,0.005990201,0.002122536,0.000603124,0.00439175,0.006007495,0.001798128,0.005985181,0.002307872,0.098669528,0.034549453,0.182379152,0.020798297,0.008252723,0.004288059,0.202401124,0.048760508,0.008330488,0.002675352,0.000707975,0.000227645
235,0.005179435,0.005389315,0.003641472,0.003437391,0.00128801,0.009887278,0.004454429,0.012875111,0.008318999,0.001362749,0.000837163,0.000534113,0.000409722,0.174075595,0.031375012,0.005651591,0.002760568,0.002216398,0.009885966,0.021664695,0.014351716,0.012136228,0.006024297,0.001064071,0.000695179,0.004158297,0.003970159,0.002052152,0.004397421,0.002455724,0.212195246,0.041329384,0.023834449,0.020227483,0.003047072,0.003848423,0.289340397,0.051443241,0.00679994,0.002668868,0.000479035,0.000241435
236,0.003560422,0.144031766,0.004819577,0.004197036,0.001118654,0.017867386,0.006064377,0.013492918,0.00855827,0.000612989,0.00064338,0.000552837,0.00026749,0.070426941,0.014741979,0.036402249,0.007834119,0.001747663,0.012281211,0.008637561,0.004756894,0.016678269,0.006533903,0.005231517,0.000770504,0.004029474,0.008732234,0.001998725,0.006306551,0.002320011,0.037507763,0.046099093,0.110490568,0.021934843,0.203075154,0.005772588,0.111150118,0.04757584,0.006654896,0.002487697,0.000629068,0.000255649
237,0.003087571,0.00272642,0.001854226,0.002514145,0.002356742,0.008345792,0.006236013,0.41053651,0.165894144,0.140626503,0.029794512,0.005344451,0.003294857,0.007950491,0.008702534,0.011848357,0.007922476,0.009741447,0.014904644,0.005496588,0.003839474,0.014143894,0.008206974,0.001631563,0.001163957,0.000894067,0.005234226,0.004161041,0.006469987,0.004832714,0.044903099,0.024646816,0.002547175,0.003563522,0.001414296,0.001678092,0.008772127,0.01094149,0.007088199,0.003729993,0.000588795,0.000363362
238,0.006372951,0.002258315,0.000659367,0.001790471,0.001027356,0.002661583,0.002713947,0.516592351,0.091935018,0.251846828,0.02063114,0.007283682,0.001874337,0.001818243,0.002002104,0.001780174,0.001828515,0.005750896,0.011671943,0.01097629,0.001797999,0.012124893,0.004728641,0.002502145,0.000702221,0.000328832,0.003354995,0.001672146,0.005228945,0.002160978,0.005275078,0.007034717,0.000686944,0.000624172,0.000486608,0.000390796,0.001353787,0.002300425,0.012383213,0.004577903,0.000500741,0.000176219
239,0.00328656,0.003223186,0.001510366,0.001888992,0.001759176,0.014919947,0.008771648,0.417164264,0.122388235,0.197464775,0.036078645,0.005821853,0.002147647,0.003444497,0.003430623,0.019210046,0.010238248,0.007093281,0.024695133,0.005672787,0.002480739,0.018820005,0.007749462,0.001687109,0.000775392,0.000768247,0.004403644,0.002693238,0.006264073,0.003303864,0.025438499,0.012895971,0.002182698,0.002907673,0.001440121,0.001678669,0.005756292,0.005874322,0.009860799,0.003683492,0.000703811,0.000287518
240,0.002922321,0.005264272,0.005317422,0.002926664,0.002674635,0.027290595,0.015583387,0.306592825,0.071446642,0.033783935,0.01482832,0.011679695,0.0016315,0.006217211,0.00695359,0.094004954,0.054799112,0.009826719,0.032737364,0.005812141,0.003679899,0.026653248,0.011762045,0.001610987,0.001289049,0.001878233,0.006287261,0.003857127,0.007954644,0.005069253,0.086883997,0.039914959,0.007740949,0.015526013,0.003574076,0.006493955,0.023928814,0.023582529,0.010952322,0.003798792,0.000917661,0.000501112
241,0.006043416,0.00257716,0.000677847,0.001101775,0.00096691,0.019321928,0.012548473,0.285708817,0.10619418,0.274762133,0.094202825,0.002359412,0.001548634,0.000979605,0.000916816,0.002016721,0.001235377,0.003295786,0.090925921,0.006692108,0.003461762,0.025362889,0.012143285,0.002129698,0.001022151,0.000249552,0.002610573,0.001487622,0.00408876,0.002472451,0.003798774,0.002511671,0.000539134,0.000450804,0.000491021,0.000718478,0.001094641,0.000950654,0.023999599,0.014145217,0.000480803,0.00024551
242,0.003038698,0.005036484,0.003264333,0.002348847,0.002598096,0.054137722,0.044118435,0.324956519,0.08821854,0.080045845,0.037803821,0.00571289,0.002306155,0.002816359,0.003402619,0.015004145,0.009277049,0.005925652,0.148891938,0.005668778,0.005069336,0.040897035,0.023999354,0.001591263,0.001174834,0.001095051,0.004685959,0.003456138,0.006489841,0.005695465,0.012986793,0.00743583,0.002203147,0.002532071,0.001979987,0.006625477,0.004757248,0.006341956,0.016942941,0.006918571,0.000797274,0.000554268
243,0.003453706,0.009859581,0.008183242,0.00404758,0.003438193,0.056450628,0.038260574,0.111391573,0.053554417,0.015741697,0.016731273,0.004130496,0.001408206,0.007003173,0.006627666,0.176836842,0.073847048,0.005779708,0.091621818,0.007848834,0.006323564,0.045566247,0.022832328,0.002000261,0.001619667,0.002435391,0.007717956,0.004656957,0.009083344,0.006674127,0.067573906,0.025325678,0.008917439,0.016845751,0.006642939,0.015986893,0.016774575,0.01563335,0.019323022,0.007117242,0.001249152,0.000696509
244,0.005736321,0.002929501,0.000868135,0.001016029,0.000933819,0.044481193,0.029535244,0.253150795,0.062308033,0.124367391,0.058515922,0.002367844,0.001026835,0.001123183,0.001050581,0.003062147,0.001730742,0.003203596,0.227263446,0.006732602,0.003499636,0.051156822,0.024542126,0.002455583,0.001199406,0.000291291,0.003234372,0.001349776,0.005407702,0.00237659,0.004639153,0.002883526,0.000732263,0.000601568,0.000454715,0.001337291,0.001456545,0.001260969,0.042384845,0.027611845,0.000644673,0.000232258
245,0.007817154,0.003253231,0.000861585,0.000921701,0.000899261,0.036396945,0.032486408,0.156376855,0.053136146,0.114736903,0.067797043,0.000877411,0.000796589,0.000738471,0.000867874,0.00224642,0.001462313,0.002505759,0.278269204,0.006486283,0.004577371,0.058403142,0.033046574,0.003039436,0.001700425,0.000225696,0.003233221,0.001519313,0.005215381,0.002682201,0.00315586,0.00279229,0.000622179,0.000510744,0.000438899,0.000758506,0.000973531,0.00101496,0.067732076,0.050062664,0.000675258,0.000295594
246,0.023719068,0.027878821,0.000322118,0.011580379,0.000881562,0.169006595,0.003066831,0.014433671,0.001450079,0.002816273,0.001233278,0.00257146,0.000273203,0.005227595,0.00086771,0.004224997,0.000301442,0.008802375,0.03286814,0.02779713,0.001246216,0.318105833,0.003898074,0.017780251,0.000326403,0.001233312,0.030322767,0.000945778,0.035622221,0.001402042,0.004214029,0.001132142,0.002995068,0.000367131,0.007217994,0.000247383,0.007234888,0.000747185,0.229287797,0.001852225,0.004881142,0.000167682
247,0.002146299,0.039736465,0.006912243,0.003455093,0.001241659,0.030508306,0.010379376,0.009411308,0.006646498,0.000713053,0.001383583,0.000731345,0.000258482,0.023150513,0.004096552,0.185987155,0.048923136,0.00267528,0.031779391,0.005227725,0.002210784,0.035364345,0.007425961,0.006894635,0.000977141,0.002019284,0.015424319,0.002157273,0.013342544,0.002478574,0.058724425,0.015387979,0.311492553,0.017532849,0.024797403,0.010322318,0.043079223,0.01200006,0.0118457,0.002349167,0.002303083,0.000259443
248,0.002048129,0.017988813,0.004091733,0.004731766,0.001215287,0.037477691,0.009656705,0.008093159,0.005725946,0.001396458,0.002033492,0.000604898,0.000207475,0.019031646,0.002439279,0.343746833,0.022299267,0.00432587,0.043263278,0.005632647,0.002198532,0.05251467,0.006461003,0.002832829,0.000609687,0.001747775,0.012179272,0.001763814,0.011640575,0.002164524,0.173855124,0.006143281,0.090611978,0.006937526,0.015230303,0.006765411,0.043978728,0.004703185,0.023469674,0.002105592,0.002236656,0.000228483
249,0.004618985,0.008055378,0.002358998,0.004093673,0.002051424,0.104812794,0.054180455,0.181159253,0.052803632,0.044450491,0.024774798,0.00324315,0.001167631,0.005393886,0.003228626,0.014142863,0.006585722,0.005389353,0.228592858,0.010249228,0.005363104,0.083335749,0.030710734,0.00274738,0.001123229,0.001316711,0.009233666,0.002829874,0.011744505,0.005105685,0.01252346,0.005808305,0.002575892,0.002122019,0.0022565,0.005935685,0.008909993,0.005408493,0.034859761,0.0109214,0.001701678,0.00048003
250,0.003697061,0.020835648,0.006050573,0.008454898,0.001783877,0.067768342,0.018716515,0.023066939,0.01132683,0.003226727,0.004528054,0.001098516,0.000468998,0.014883238,0.004173668,0.308078729,0.034767466,0.005042375,0.067385981,0.009107765,0.003110033,0.079149475,0.012408199,0.003524111,0.000982536,0.0035147,0.016255493,0.00258059,0.015722527,0.003458057,0.116213581,0.009545738,0.013770726,0.010630923,0.014007378,0.010407149,0.028599286,0.007127542,0.034010871,0.00378719,0.002376162,0.000342057
251,0.004693991,0.025494839,0.003411529,0.010757097,0.001798841,0.130781235,0.02158585,0.025277746,0.009621285,0.003210164,0.004063479,0.001882367,0.000454483,0.02092342,0.003113134,0.103073404,0.011630723,0.006996326,0.14703173,0.014506281,0.003254095,0.13462521,0.01181299,0.005469024,0.000658726,0.003047436,0.022951819,0.002168248,0.024167477,0.003186549,0.076093365,0.005283937,0.029332745,0.004104893,0.011755706,0.00840882,0.040798247,0.005252763,0.058303844,0.00330444,0.003609544,0.000320016
252,0.008285673,0.012732801,0.000839383,0.00402066,0.00074883,0.172940028,0.036266483,0.086520599,0.015174598,0.015236537,0.010366379,0.001354402,0.000294987,0.004961006,0.001156043,0.008695283,0.001813989,0.004932452,0.240335975,0.014700906,0.002848379,0.167630257,0.023182833,0.006224645,0.000642519,0.000998965,0.012915304,0.001129811,0.017773658,0.001905,0.010688614,0.002817679,0.002979402,0.000936363,0.002108565,0.002323538,0.007296876,0.001447414,0.082985227,0.014312223,0.002289597,0.000201504
253,0.002025438,0.149644387,0.003832064,0.003067447,0.000786276,0.021762535,0.006280277,0.005915157,0.003894661,0.000445976,0.000809694,0.000829705,0.000160435,0.019074796,0.002390933,0.147098463,0.026096678,0.00199529,0.02317333,0.005131057,0.001319833,0.036588786,0.004567024,0.014879914,0.000565962,0.001218841,0.019561916,0.001320343,0.015371892,0.001530631,0.018452682,0.008542781,0.33076736,0.009839418,0.066789185,0.006249401,0.031253446,0.006778309,0.010458269,0.001357853,0.001773016,0.00015583
254,0.002979085,0.168000902,0.002960933,0.00926389,0.001040856,0.052813398,0.007513331,0.010226548,0.004816161,0.001205512,0.00133349,0.001473799,0.00022279,0.013775971,0.002309994,0.252112436,0.018097458,0.004139594,0.017889514,0.010114305,0.001613261,0.061359943,0.005208817,0.009396401,0.000487123,0.002179985,0.019185473,0.00142396,0.016003312,0.00182205,0.021723143,0.00674447,0.029575839,0.006355286,0.168987706,0.005005374,0.028385114,0.005137647,0.029429034,0.001459481,0.002117601,0.000185802
255,0.007444423,0.122391298,0.001775038,0.017919523,0.001360718,0.150376537,0.010423399,0.010100352,0.004347383,0.001728483,0.001769667,0.00304218,0.00034107,0.017303807,0.002263402,0.092226863,0.005128709,0.008445457,0.036601752,0.03445802,0.001821185,0.158861359,0.006974693,0.014508053,0.000484497,0.00289274,0.038844499,0.001616335,0.03697065,0.002386732,0.013724754,0.003673852,0.015854612,0.002374858,0.070737326,0.003347791,0.02957344,0.003120521,0.070123852,0.001737352,0.004761708,0.00023205
256,0.01262631,0.058713715,0.000637718,0.02079715,0.001172161,0.211119083,0.004510191,0.010385785,0.001817773,0.001569868,0.001022067,0.003753363,0.000266949,0.01264851,0.001635478,0.023797194,0.00114747,0.010493606,0.026802071,0.041754982,0.001343725,0.243986608,0.004088975,0.014430488,0.000322921,0.002813124,0.047258285,0.001182775,0.043636532,0.001692575,0.008690018,0.001975586,0.005501294,0.000762639,0.027014378,0.000751197,0.01932401,0.001304112,0.136104441,0.001310239,0.005720789,0.000173304
257,0.012075807,0.039530357,0.001159251,0.008130798,0.000983253,0.211304564,0.018559889,0.009850276,0.00483236,0.002567403,0.004497518,0.002846288,0.000276383,0.009010106,0.001145233,0.01351542,0.001309584,0.006820027,0.144392297,0.035522249,0.002043755,0.223953323,0.013830215,0.012076937,0.000430851,0.001546893,0.021585209,0.001074077,0.027755969,0.001706731,0.007195793,0.001806511,0.008053525,0.000800518,0.01374858,0.001908082,0.013488431,0.001240909,0.12062941,0.006435024,0.003192777,0.000163945
258,0.001394503,0.258641976,0.003652264,0.005210989,0.0005632,0.013798876,0.00351971,0.006502588,0.004052367,0.000272161,0.000368253,0.000411509,0.0001368,0.016328427,0.003361685,0.134279074,0.013448799,0.001238719,0.008307576,0.002790112,0.001036745,0.015882911,0.003080139,0.006981452,0.000410013,0.001467728,0.010629579,0.000999032,0.005741023,0.00114486,0.036829459,0.01913156,0.066505622,0.012153832,0.25958664,0.004209556,0.057477051,0.015747296,0.005432914,0.001029059,0.000621142,0.000108462
259,0.001234102,0.28402325,0.001831936,0.00188446,0.000415359,0.011397168,0.002842322,0.003261763,0.002084713,0.000254749,0.000365763,0.000524178,0.000100838,0.01102548,0.001302278,0.2573457,0.012883086,0.001312738,0.010343595,0.003095449,0.000871357,0.023338742,0.002179429,0.018926469,0.000208624,0.000638742,0.014708986,0.000602413,0.010399358,0.000755631,0.013566069,0.005242755,0.12885329,0.004879121,0.136807939,0.002975534,0.021712899,0.004181618,0.005940352,0.000576501,0.000933649,8.70E-05
260,0.001102066,0.30569503,0.002322738,0.001352134,0.000346032,0.008007783,0.002143735,0.002867054,0.002149115,0.000163209,0.000307313,0.000358627,9.48E-05,0.011164327,0.001588289,0.147847129,0.009511294,0.000882324,0.007247493,0.002438735,0.000819039,0.016194017,0.001972663,0.011467698,0.000267434,0.000692743,0.010560178,0.000608758,0.007347423,0.0006931,0.015480998,0.008545488,0.204025078,0.006110605,0.170054789,0.00267468,0.031372807,0.006870854,0.003583035,0.000582243,0.000572822,8.24E-05
261,0.00227745,0.230637684,0.002286683,0.004160739,0.000863702,0.031790646,0.007562726,0.005116715,0.003447918,0.000684692,0.001230508,0.001068559,0.000173989,0.013238339,0.001582404,0.251958216,0.014149187,0.002194403,0.025556524,0.007470289,0.001634323,0.043470811,0.004506497,0.022743106,0.000427205,0.000972372,0.01981108,0.001030061,0.015785377,0.00150072,0.012981814,0.004599104,0.117311658,0.004530002,0.100639072,0.0044887,0.020733971,0.003790629,0.016026936,0.001504015,0.001342535,0.000148469
262,0.004163533,0.200246138,0.002570688,0.007869229,0.00139424,0.087730389,0.018603663,0.008056075,0.006723721,0.001756519,0.002937668,0.002140548,0.0003734,0.018598616,0.002260947,0.110001164,0.007646716,0.004503981,0.085795092,0.020112749,0.002596189,0.083265726,0.010240268,0.024915858,0.000524103,0.001753402,0.026953196,0.001712822,0.025035099,0.002758043,0.013249816,0.003886184,0.074437661,0.00332695,0.068176612,0.005313348,0.028989472,0.004321357,0.030547478,0.002597304,0.0023139,0.000274936
263,0.003320025,0.119421132,0.00549158,0.006287014,0.001741932,0.053231954,0.01806064,0.01055586,0.008690176,0.001577617,0.003018462,0.001407961,0.000320734,0.025926027,0.003507027,0.145768715,0.026820925,0.003978955,0.071248769,0.01046936,0.002694213,0.06759306,0.010191734,0.016392686,0.00077119,0.001940704,0.026760536,0.002371096,0.023315165,0.00322523,0.02409397,0.00796903,0.168413014,0.008749984,0.043917634,0.010956789,0.03487469,0.007238907,0.021892357,0.002836649,0.003574295,0.00032338
264,0.004105484,0.039622781,0.005129299,0.006876491,0.002334247,0.088207924,0.029154432,0.014397159,0.012611304,0.003105863,0.00482463,0.001432113,0.000540796,0.027924017,0.003830944,0.085107455,0.018964215,0.005519037,0.150822635,0.01284363,0.004788348,0.084465144,0.015802719,0.008013383,0.000913869,0.002565432,0.023405991,0.00288923,0.02351161,0.004411338,0.04739925,0.006448598,0.144036795,0.006824718,0.016732035,0.011712528,0.043358754,0.007638321,0.030929017,0.003767145,0.004170351,0.000435517
265,0.004144275,0.076999183,0.001918028,0.005166615,0.001165212,0.139591566,0.027158894,0.010649646,0.006902561,0.002386429,0.00325177,0.001513347,0.000307238,0.019011399,0.001541388,0.042582115,0.004487595,0.004097198,0.230103054,0.014804586,0.002716976,0.12166464,0.016080128,0.01265917,0.000558172,0.001254478,0.022378466,0.001396124,0.022241785,0.00231866,0.015328478,0.002766937,0.074666783,0.002172653,0.025038245,0.004422497,0.023556523,0.002787098,0.048394917,0.005149615,0.002668051,0.000206789
266,0.003803273,0.022524965,0.002742827,0.006266429,0.00147907,0.144699744,0.023919548,0.015751551,0.008269888,0.00293476,0.003289285,0.001567854,0.000323704,0.021907081,0.002304478,0.054772313,0.00810214,0.005442979,0.228040545,0.012901045,0.002823989,0.119467123,0.012960767,0.005927974,0.000603012,0.001934804,0.019135316,0.001830017,0.020281992,0.002697266,0.054896678,0.003900548,0.07282354,0.003138713,0.009948278,0.0063596,0.035511819,0.004101563,0.051322041,0.00342238,0.003962814,0.000268145
267,0.005606308,0.021365338,0.00162242,0.008526793,0.001213851,0.192992997,0.025971384,0.032115428,0.008489951,0.004168185,0.003381274,0.001845296,0.000316593,0.014813677,0.001907044,0.028935054,0.003787618,0.006680198,0.216691111,0.018084442,0.002894882,0.16535442,0.01425445,0.005975676,0.000496705,0.002290871,0.02176998,0.001570342,0.024209011,0.002526782,0.027898372,0.002943409,0.0188727,0.001757357,0.006849744,0.004145723,0.024338578,0.002695864,0.070940981,0.004068849,0.00380353,0.000237942
268,0.015853746,0.007418657,0.001059704,0.002042173,0.000996349,0.064316421,0.029247441,0.088298641,0.031078213,0.051561168,0.039365044,0.001203189,0.000843393,0.001594708,0.000947245,0.003075648,0.001307322,0.004203295,0.249383189,0.012106292,0.006011196,0.123167696,0.034685169,0.007756416,0.002401441,0.000335878,0.006991422,0.001913434,0.011047678,0.003314594,0.003894363,0.002841843,0.001117397,0.000553545,0.000850679,0.000848763,0.001964459,0.000944076,0.13565762,0.055717399,0.001520685,0.00036758
269,0.006778523,0.016660016,0.001053079,0.004079794,0.000713204,0.215676852,0.020379613,0.02028199,0.005606085,0.002734802,0.003914284,0.001440262,0.000236645,0.008946014,0.000915347,0.014415994,0.002102131,0.00437404,0.226782752,0.015588937,0.0019166,0.204641358,0.013423017,0.007567398,0.000376984,0.000968614,0.01400139,0.000932296,0.017870509,0.001414458,0.013542568,0.00188306,0.021177416,0.001092687,0.005596474,0.001860497,0.013048395,0.00140286,0.101308725,0.007416386,0.002567274,0.000144311
